pair_index,rollout_i,rollout_j,rollout_i_name,rollout_j_name,euclidean_final_xy,maze_geodesic_shortest_path,latent_euclidean_distance,shortest_path_touches_horseshoe_region
3489,54,61,random_mlp_042,random_mlp_049,2.0880497,2.37547416,0.0,True
3490,54,62,random_mlp_042,random_mlp_050,2.10174703,2.4151484,0.0,True
3491,54,63,random_mlp_042,random_mlp_051,1.4093476,1.41007194,0.0,False
3492,54,64,random_mlp_042,random_mlp_052,1.78419932,2.05748129,0.0,True
3493,54,65,random_mlp_042,random_mlp_053,1.36293026,1.64889179,0.0,True
3494,54,66,random_mlp_042,random_mlp_054,2.09389529,2.40918849,0.0,True
3495,54,67,random_mlp_042,random_mlp_055,2.31464395,2.59683785,0.0,True
3496,54,68,random_mlp_042,random_mlp_056,1.94834451,1.97820549,0.0,True
3497,54,69,random_mlp_042,random_mlp_057,2.08750429,2.40075991,0.0,True
3498,54,70,random_mlp_042,random_mlp_058,2.07505307,2.41744163,0.0,True
3499,54,71,random_mlp_042,random_mlp_059,2.09675637,2.40075991,0.0,True
3500,54,72,random_mlp_042,random_mlp_060,2.08678027,2.40075991,0.0,True
3501,54,73,random_mlp_042,random_mlp_061,2.08687678,2.38637142,0.0,True
3502,54,74,random_mlp_042,random_mlp_062,1.11096136,1.17347265,0.0,False
3503,54,75,random_mlp_042,random_mlp_063,1.92485345,2.24044141,0.0,True
3504,54,76,random_mlp_042,random_mlp_064,2.37516953,2.68316879,0.0,True
3505,54,77,random_mlp_042,random_mlp_065,2.08481935,2.3948,0.0,True
3506,54,78,random_mlp_042,random_mlp_066,2.09015055,2.39233133,0.0,True
3507,54,79,random_mlp_042,random_mlp_067,2.09755567,2.40671982,0.0,True
3508,54,80,random_mlp_042,random_mlp_068,1.47395095,1.65051335,0.0,True
3509,54,81,random_mlp_042,random_mlp_069,1.40567408,1.63161107,0.0,True
3510,54,82,random_mlp_042,random_mlp_070,1.55048656,1.67826777,0.0,True
3511,54,83,random_mlp_042,random_mlp_071,1.83313104,1.98307017,0.0,True
3512,54,84,random_mlp_042,random_mlp_072,2.25383056,2.59870753,0.0,True
3513,54,85,random_mlp_042,random_mlp_073,2.17790989,2.51237659,0.0,True
3514,54,86,random_mlp_042,random_mlp_074,2.09406122,2.40918849,0.0,True
3515,54,87,random_mlp_042,random_mlp_075,1.95670391,2.08752894,0.0,False
3516,54,88,random_mlp_042,random_mlp_076,2.09667422,2.40671982,0.0,True
3517,54,89,random_mlp_042,random_mlp_077,2.09894786,2.40075991,0.0,True
3518,54,90,random_mlp_042,random_mlp_078,2.40123519,2.71194577,0.0,True
3519,54,91,random_mlp_042,random_mlp_079,2.07874524,2.38041151,0.0,True
3520,55,56,random_mlp_043,random_mlp_044,1.64328621,1.75701724,0.0,False
3521,55,57,random_mlp_043,random_mlp_045,0.36969566,0.3831283,0.0,False
3522,55,58,random_mlp_043,random_mlp_046,0.02059316,0.0203484,0.0,False
3523,55,59,random_mlp_043,random_mlp_047,0.01848019,0.02877698,0.0,False
3524,55,60,random_mlp_043,random_mlp_048,0.01479172,0.0203484,0.0,False
3525,55,61,random_mlp_043,random_mlp_049,0.04642033,0.04069679,0.0,False
3526,55,62,random_mlp_043,random_mlp_050,0.02237377,0.03473689,0.0,False
3527,55,63,random_mlp_043,random_mlp_051,1.7356107,1.80162883,0.0,False
3528,55,64,random_mlp_043,random_mlp_052,0.39864557,0.39444912,0.0,False
3529,55,65,random_mlp_043,random_mlp_053,0.73457467,0.74343953,0.0,True
3530,55,66,random_mlp_043,random_mlp_054,0.02755006,0.04069679,0.0,False
3531,55,67,random_mlp_043,random_mlp_055,0.24872484,0.2635066,0.0,False
3532,55,68,random_mlp_043,random_mlp_056,1.12867795,1.20327219,0.0,False
3533,55,69,random_mlp_043,random_mlp_057,0.0091687,0.0203484,0.0,False
3534,55,70,random_mlp_043,random_mlp_058,0.52576031,0.57017866,0.0,False
3535,55,71,random_mlp_043,random_mlp_059,0.01911322,0.0203484,0.0,False
3536,55,72,random_mlp_043,random_mlp_060,0.0126443,0.0203484,0.0,False
3537,55,73,random_mlp_043,random_mlp_061,0.00837607,0.01438849,0.0,False
3538,55,74,random_mlp_043,random_mlp_062,1.56317833,1.64931535,0.0,False
3539,55,75,random_mlp_043,random_mlp_063,0.18147406,0.19403283,0.0,False
3540,55,76,random_mlp_043,random_mlp_064,0.29042277,0.29926604,0.0,False
3541,55,77,random_mlp_043,random_mlp_065,0.02798716,0.03473689,0.0,False
3542,55,78,random_mlp_043,random_mlp_066,0.00152312,0.0,0.0,False
3543,55,79,random_mlp_043,random_mlp_067,0.00982494,0.01438849,0.0,False
3544,55,80,random_mlp_043,random_mlp_068,0.69007679,0.88774798,0.0,False
3545,55,81,random_mlp_043,random_mlp_069,0.71043085,0.76072025,0.0,False
3546,55,82,random_mlp_043,random_mlp_070,1.09698061,1.15414681,0.0,False
3547,55,83,random_mlp_043,random_mlp_071,0.51144688,0.54037912,0.0,False
3548,55,84,random_mlp_043,random_mlp_072,0.23150286,0.25405546,0.0,False
3549,55,85,random_mlp_043,random_mlp_073,0.1577584,0.16772452,0.0,False
3550,55,86,random_mlp_043,random_mlp_074,0.03357674,0.04069679,0.0,False
3551,55,87,random_mlp_043,random_mlp_075,1.69406876,1.75497213,0.0,False
3552,55,88,random_mlp_043,random_mlp_076,0.0118086,0.01438849,0.0,False
3553,55,89,random_mlp_043,random_mlp_077,0.01725261,0.0203484,0.0,False
3554,55,90,random_mlp_043,random_mlp_078,0.31365892,0.31961444,0.0,False
3555,55,91,random_mlp_043,random_mlp_079,0.02283159,0.02877698,0.0,False
3556,56,57,random_mlp_044,random_mlp_045,1.40843476,1.44336271,0.0,False
3557,56,58,random_mlp_044,random_mlp_046,1.65352048,1.77736564,0.0,False
3558,56,59,random_mlp_044,random_mlp_047,1.66036349,1.78579422,0.0,False
3559,56,60,random_mlp_044,random_mlp_048,1.65304596,1.77736564,0.0,False
3560,56,61,random_mlp_044,random_mlp_049,1.61821878,1.71632045,0.0,False
3561,56,62,random_mlp_044,random_mlp_050,1.66189675,1.79175413,0.0,False
3562,56,63,random_mlp_044,random_mlp_051,0.40153361,0.42424865,0.0,False
3563,56,64,random_mlp_044,random_mlp_052,1.24892998,1.36256813,0.0,False
3564,56,65,random_mlp_044,random_mlp_053,1.11965624,1.20429475,0.0,True
3565,56,66,random_mlp_044,random_mlp_054,1.65868125,1.79771404,0.0,False
3566,56,67,random_mlp_044,random_mlp_055,1.79342189,1.90192469,0.0,False
3567,56,68,random_mlp_044,random_mlp_056,2.08178409,2.46265221,0.0,True
3568,56,69,random_mlp_044,random_mlp_057,1.64390783,1.77736564,0.0,False
3569,56,70,random_mlp_044,random_mlp_058,1.88620267,1.98127316,0.0,True
3570,56,71,random_mlp_044,random_mlp_059,1.6568162,1.77736564,0.0,False
3571,56,72,random_mlp_044,random_mlp_060,1.64493999,1.77736564,0.0,False
3572,56,73,random_mlp_044,random_mlp_061,1.64276148,1.76297715,0.0,False
3573,56,74,random_mlp_044,random_mlp_062,0.11024075,0.11613047,0.0,False
3574,56,75,random_mlp_044,random_mlp_063,1.5357943,1.62896696,0.0,False
3575,56,76,random_mlp_044,random_mlp_064,1.87009127,1.98825563,0.0,False
3576,56,77,random_mlp_044,random_mlp_065,1.65064927,1.78332555,0.0,False
3577,56,78,random_mlp_044,random_mlp_066,1.64268127,1.75701724,0.0,False
3578,56,79,random_mlp_044,random_mlp_067,1.65238092,1.77140573,0.0,False
3579,56,80,random_mlp_044,random_mlp_068,0.96134482,0.9556002,0.0,False
3580,56,81,random_mlp_044,random_mlp_069,0.98178284,1.02013662,0.0,False
3581,56,82,random_mlp_044,random_mlp_070,0.68341933,0.72206858,0.0,False
3582,56,83,random_mlp_044,random_mlp_071,1.19817212,1.28815701,0.0,False
3583,56,84,random_mlp_044,random_mlp_072,1.8637151,1.98723307,0.0,False
3584,56,85,random_mlp_044,random_mlp_073,1.7818355,1.90090213,0.0,False
3585,56,86,random_mlp_044,random_mlp_074,1.6617265,1.79771404,0.0,False
3586,56,87,random_mlp_044,random_mlp_075,2.35688448,2.74463753,0.0,True
3587,56,88,random_mlp_044,random_mlp_076,1.6530082,1.77140573,0.0,False
3588,56,89,random_mlp_044,random_mlp_077,1.65737319,1.77736564,0.0,False
3589,56,90,random_mlp_044,random_mlp_078,1.89972069,2.01703261,0.0,False
3590,56,91,random_mlp_044,random_mlp_079,1.64140537,1.76893706,0.0,False
3591,57,58,random_mlp_045,random_mlp_046,0.36459396,0.37469972,0.0,False
3592,57,59,random_mlp_045,random_mlp_047,0.37701504,0.39504812,0.0,False
3593,57,60,random_mlp_045,random_mlp_048,0.36888363,0.37469972,0.0,False
3594,57,61,random_mlp_045,random_mlp_049,0.38206718,0.39998547,0.0,False
3595,57,62,random_mlp_045,random_mlp_050,0.37448958,0.38065963,0.0,False
3596,57,63,random_mlp_045,random_mlp_051,1.57536685,1.69061115,0.0,False
3597,57,64,random_mlp_045,random_mlp_052,0.34207818,0.36771725,0.0,False
3598,57,65,random_mlp_045,random_mlp_053,0.37770868,0.39402556,0.0,True
3599,57,66,random_mlp_045,random_mlp_054,0.36505514,0.36627114,0.0,False
3600,57,67,random_mlp_045,random_mlp_055,0.61574716,0.6466349,0.0,False
3601,57,68,random_mlp_045,random_mlp_056,0.93602569,1.0192895,0.0,True
3602,57,69,random_mlp_045,random_mlp_057,0.36366613,0.37469972,0.0,False
3603,57,70,random_mlp_045,random_mlp_058,0.49424953,0.53791045,0.0,True
3604,57,71,random_mlp_045,random_mlp_059,0.37000418,0.37469972,0.0,False
3605,57,72,random_mlp_045,random_mlp_060,0.36203269,0.37469972,0.0,False
3606,57,73,random_mlp_045,random_mlp_061,0.36340386,0.36873981,0.0,False
3607,57,74,random_mlp_045,random_mlp_062,1.34469288,1.40717971,0.0,False
3608,57,75,random_mlp_045,random_mlp_063,0.18997613,0.19752406,0.0,False
3609,57,76,random_mlp_045,random_mlp_064,0.65978477,0.68239434,0.0,False
3610,57,77,random_mlp_045,random_mlp_065,0.35626393,0.36031123,0.0,False
3611,57,78,random_mlp_045,random_mlp_066,0.36827594,0.3831283,0.0,False
3612,57,79,random_mlp_045,random_mlp_067,0.37353782,0.38908821,0.0,False
3613,57,80,random_mlp_045,random_mlp_068,0.46312461,0.55025382,0.0,False
3614,57,81,random_mlp_045,random_mlp_069,0.42708646,0.42322609,0.0,False
3615,57,82,random_mlp_045,random_mlp_070,0.98565337,1.06841488,0.0,False
3616,57,83,random_mlp_045,random_mlp_071,0.51944693,0.54736159,0.0,False
3617,57,84,random_mlp_045,random_mlp_072,0.51410511,0.55579017,0.0,False
3618,57,85,random_mlp_045,random_mlp_073,0.43735041,0.46945924,0.0,False
3619,57,86,random_mlp_045,random_mlp_074,0.3638729,0.36627114,0.0,False
3620,57,87,random_mlp_045,random_mlp_075,1.45344198,1.57098944,0.0,True
3621,57,88,random_mlp_045,random_mlp_076,0.37191098,0.38908821,0.0,False
3622,57,89,random_mlp_045,random_mlp_077,0.37283723,0.37469972,0.0,False
3623,57,90,random_mlp_045,random_mlp_078,0.68201918,0.69431416,0.0,False
3624,57,91,random_mlp_045,random_mlp_079,0.35237595,0.35435132,0.0,False
3625,58,59,random_mlp_046,random_mlp_047,0.01285129,0.0203484,0.0,False
3626,58,60,random_mlp_046,random_mlp_048,0.00679017,0.0,0.0,False
3627,58,61,random_mlp_046,random_mlp_049,0.0669808,0.06104519,0.0,False
3628,58,62,random_mlp_046,random_mlp_050,0.01002788,0.01438849,0.0,False
3629,58,63,random_mlp_046,random_mlp_051,1.74966162,1.82197722,0.0,False
3630,58,64,random_mlp_046,random_mlp_052,0.41131624,0.41479751,0.0,False
3631,58,65,random_mlp_046,random_mlp_053,0.73301389,0.75186812,0.0,True
3632,58,66,random_mlp_046,random_mlp_054,0.00716125,0.0203484,0.0,False
3633,58,67,random_mlp_046,random_mlp_055,0.25865288,0.27193518,0.0,False
3634,58,68,random_mlp_046,random_mlp_056,1.10988595,1.18292379,0.0,False
3635,58,69,random_mlp_046,random_mlp_057,0.01296335,0.0,0.0,False
3636,58,70,random_mlp_046,random_mlp_058,0.50548254,0.54983027,0.0,False
3637,58,71,random_mlp_046,random_mlp_059,0.00549852,0.0,0.0,False
3638,58,72,random_mlp_046,random_mlp_060,0.0100877,0.0,0.0,False
3639,58,73,random_mlp_046,random_mlp_061,0.01434076,0.01438849,0.0,False
3640,58,74,random_mlp_046,random_mlp_062,1.57424738,1.66966375,0.0,False
3641,58,75,random_mlp_046,random_mlp_063,0.17494563,0.18560424,0.0,False
3642,58,76,random_mlp_046,random_mlp_064,0.29546969,0.30769462,0.0,False
3643,58,77,random_mlp_046,random_mlp_065,0.00961411,0.01438849,0.0,False
3644,58,78,random_mlp_046,random_mlp_066,0.0197122,0.0203484,0.0,False
3645,58,79,random_mlp_046,random_mlp_067,0.01423665,0.01438849,0.0,False
3646,58,80,random_mlp_046,random_mlp_068,0.6983053,0.89617656,0.0,False
3647,58,81,random_mlp_046,random_mlp_069,0.71541568,0.76914884,0.0,False
3648,58,82,random_mlp_046,random_mlp_070,1.11214978,1.17449521,0.0,False
3649,58,83,random_mlp_046,random_mlp_071,0.52829708,0.56072752,0.0,False
3650,58,84,random_mlp_046,random_mlp_072,0.2165158,0.23370706,0.0,False
3651,58,85,random_mlp_046,random_mlp_073,0.14043566,0.14737612,0.0,False
3652,58,86,random_mlp_046,random_mlp_074,0.01307347,0.0203484,0.0,False
3653,58,87,random_mlp_046,random_mlp_075,1.6762024,1.73462373,0.0,False
3654,58,88,random_mlp_046,random_mlp_076,0.01121107,0.01438849,0.0,False
3655,58,89,random_mlp_046,random_mlp_077,0.00883901,0.0,0.0,False
3656,58,90,random_mlp_046,random_mlp_078,0.31742932,0.31961444,0.0,False
3657,58,91,random_mlp_046,random_mlp_079,0.01309303,0.0203484,0.0,False
3658,59,60,random_mlp_047,random_mlp_048,0.00838239,0.0203484,0.0,False
3659,59,61,random_mlp_047,random_mlp_049,0.06259459,0.06947377,0.0,False
3660,59,62,random_mlp_047,random_mlp_050,0.00559492,0.01438849,0.0,False
3661,59,63,random_mlp_047,random_mlp_051,1.75385029,1.8304058,0.0,False
3662,59,64,random_mlp_047,random_mlp_052,0.4165021,0.42322609,0.0,False
3663,59,65,random_mlp_047,random_mlp_053,0.74473986,0.77221651,0.0,True
3664,59,66,random_mlp_047,random_mlp_054,0.01595888,0.02877698,0.0,False
3665,59,67,random_mlp_047,random_mlp_055,0.24581934,0.25158678,0.0,False
3666,59,68,random_mlp_047,random_mlp_056,1.12007681,1.19135237,0.0,False
3667,59,69,random_mlp_047,random_mlp_057,0.01659305,0.0203484,0.0,False
3668,59,70,random_mlp_047,random_mlp_058,0.51352007,0.55825885,0.0,False
3669,59,71,random_mlp_047,random_mlp_059,0.00738591,0.0203484,0.0,False
3670,59,72,random_mlp_047,random_mlp_060,0.01638635,0.0203484,0.0,False
3671,59,73,random_mlp_047,random_mlp_061,0.01765303,0.03473689,0.0,False
3672,59,74,random_mlp_047,random_mlp_062,1.58056926,1.67809233,0.0,False
3673,59,75,random_mlp_047,random_mlp_063,0.1875087,0.20595264,0.0,False
3674,59,76,random_mlp_047,random_mlp_064,0.28290096,0.28734623,0.0,False
3675,59,77,random_mlp_047,random_mlp_065,0.02229076,0.03473689,0.0,False
3676,59,78,random_mlp_047,random_mlp_066,0.01856492,0.02877698,0.0,False
3677,59,79,random_mlp_047,random_mlp_067,0.00865553,0.01438849,0.0,False
3678,59,80,random_mlp_047,random_mlp_068,0.70624906,0.91652496,0.0,False
3679,59,81,random_mlp_047,random_mlp_069,0.72491041,0.78949723,0.0,False
3680,59,82,random_mlp_047,random_mlp_070,1.11539164,1.18292379,0.0,False
3681,59,83,random_mlp_047,random_mlp_071,0.52991427,0.5691561,0.0,False
3682,59,84,random_mlp_047,random_mlp_072,0.21306238,0.22527848,0.0,False
3683,59,85,random_mlp_047,random_mlp_073,0.13944623,0.13894754,0.0,False
3684,59,86,random_mlp_047,random_mlp_074,0.02114705,0.02877698,0.0,False
3685,59,87,random_mlp_047,random_mlp_075,1.68710288,1.74305231,0.0,False
3686,59,88,random_mlp_047,random_mlp_076,0.00736343,0.01438849,0.0,False
3687,59,89,random_mlp_047,random_mlp_077,0.00417879,0.0203484,0.0,False
3688,59,90,random_mlp_047,random_mlp_078,0.30506617,0.29926604,0.0,False
3689,59,91,random_mlp_047,random_mlp_079,0.02468742,0.04069679,0.0,False
3690,60,61,random_mlp_048,random_mlp_049,0.06111019,0.06104519,0.0,False
3691,60,62,random_mlp_048,random_mlp_050,0.0089426,0.01438849,0.0,False
3692,60,63,random_mlp_048,random_mlp_051,1.74765601,1.82197722,0.0,False
3693,60,64,random_mlp_048,random_mlp_052,0.4098275,0.41479751,0.0,False
3694,60,65,random_mlp_048,random_mlp_053,0.73638433,0.75186812,0.0,True
3695,60,66,random_mlp_048,random_mlp_054,0.01302991,0.0203484,0.0,False
3696,60,67,random_mlp_048,random_mlp_055,0.25299666,0.27193518,0.0,False
3697,60,68,random_mlp_048,random_mlp_056,1.1166734,1.18292379,0.0,False
3698,60,69,random_mlp_048,random_mlp_057,0.00934228,0.0,0.0,False
3699,60,70,random_mlp_048,random_mlp_058,0.51202131,0.54983027,0.0,False
3700,60,71,random_mlp_048,random_mlp_059,0.00445838,0.0,0.0,False
3701,60,72,random_mlp_048,random_mlp_060,0.00823505,0.0,0.0,False
3702,60,73,random_mlp_048,random_mlp_061,0.01064034,0.01438849,0.0,False
3703,60,74,random_mlp_048,random_mlp_062,1.57345249,1.66966375,0.0,False
3704,60,75,random_mlp_048,random_mlp_063,0.17949945,0.18560424,0.0,False
3705,60,76,random_mlp_048,random_mlp_064,0.29095954,0.30769462,0.0,False
3706,60,77,random_mlp_048,random_mlp_065,0.01612084,0.01438849,0.0,False
3707,60,78,random_mlp_048,random_mlp_066,0.01420313,0.0203484,0.0,False
3708,60,79,random_mlp_048,random_mlp_067,0.00744748,0.01438849,0.0,False
3709,60,80,random_mlp_048,random_mlp_068,0.69853464,0.89617656,0.0,False
3710,60,81,random_mlp_048,random_mlp_069,0.71676269,0.76914884,0.0,False
3711,60,82,random_mlp_048,random_mlp_070,1.10964404,1.17449521,0.0,False
3712,60,83,random_mlp_048,random_mlp_071,0.52497934,0.56072752,0.0,False
3713,60,84,random_mlp_048,random_mlp_072,0.21880696,0.23370706,0.0,False
3714,60,85,random_mlp_048,random_mlp_073,0.14385777,0.14737612,0.0,False
3715,60,86,random_mlp_048,random_mlp_074,0.01905783,0.0203484,0.0,False
3716,60,87,random_mlp_048,random_mlp_075,1.68297602,1.73462373,0.0,False
3717,60,88,random_mlp_048,random_mlp_076,0.00442541,0.01438849,0.0,False
3718,60,89,random_mlp_048,random_mlp_077,0.00448328,0.0,0.0,False
3719,60,90,random_mlp_048,random_mlp_078,0.31325982,0.31961444,0.0,False
3720,60,91,random_mlp_048,random_mlp_079,0.01651357,0.0203484,0.0,False
3721,61,62,random_mlp_049,random_mlp_050,0.06761449,0.07543368,0.0,False
3722,61,63,random_mlp_049,random_mlp_051,1.70215024,1.76093203,0.0,False
3723,61,64,random_mlp_049,random_mlp_052,0.37005606,0.36567214,0.0,False
3724,61,65,random_mlp_049,random_mlp_053,0.73706511,0.72658237,0.0,True
3725,61,66,random_mlp_049,random_mlp_054,0.07397028,0.08139359,0.0,False
3726,61,67,random_mlp_049,random_mlp_055,0.23460321,0.24664943,0.0,False
3727,61,68,random_mlp_049,random_mlp_056,1.16993855,1.24396898,0.0,False
3728,61,69,random_mlp_049,random_mlp_057,0.05457799,0.06104519,0.0,False
3729,61,70,random_mlp_049,random_mlp_058,0.57096187,0.61087546,0.0,False
3730,61,71,random_mlp_049,random_mlp_059,0.06526306,0.06104519,0.0,False
3731,61,72,random_mlp_049,random_mlp_060,0.05804467,0.06104519,0.0,False
3732,61,73,random_mlp_049,random_mlp_061,0.05334036,0.05508528,0.0,False
3733,61,74,random_mlp_049,random_mlp_062,1.53630173,1.60861856,0.0,False
3734,61,75,random_mlp_049,random_mlp_063,0.20053617,0.21088999,0.0,False
3735,61,76,random_mlp_049,random_mlp_064,0.28737868,0.30769462,0.0,False
3736,61,77,random_mlp_049,random_mlp_065,0.07349134,0.07543368,0.0,False
3737,61,78,random_mlp_049,random_mlp_066,0.04727165,0.04069679,0.0,False
3738,61,79,random_mlp_049,random_mlp_067,0.05481392,0.05508528,0.0,False
3739,61,80,random_mlp_049,random_mlp_068,0.67054075,0.87089082,0.0,False
3740,61,81,random_mlp_049,random_mlp_069,0.69820592,0.74386309,0.0,False
3741,61,82,random_mlp_049,random_mlp_070,1.06132837,1.11345002,0.0,False
3742,61,83,random_mlp_049,random_mlp_071,0.47266015,0.49968233,0.0,False
3743,61,84,random_mlp_049,random_mlp_072,0.26975345,0.29475225,0.0,False
3744,61,85,random_mlp_049,random_mlp_073,0.20029667,0.20842131,0.0,False
3745,61,86,random_mlp_049,random_mlp_074,0.07999619,0.08139359,0.0,False
3746,61,87,random_mlp_049,random_mlp_075,1.73295602,1.79566892,0.0,False
3747,61,88,random_mlp_049,random_mlp_076,0.05754362,0.05508528,0.0,False
3748,61,89,random_mlp_049,random_mlp_077,0.06281627,0.06104519,0.0,False
3749,61,90,random_mlp_049,random_mlp_078,0.31318754,0.3364716,0.0,False
3750,61,91,random_mlp_049,random_mlp_079,0.0658426,0.06947377,0.0,False
3751,62,63,random_mlp_050,random_mlp_051,1.75656551,1.83636571,0.0,False
3752,62,64,random_mlp_050,random_mlp_052,0.4187701,0.429186,0.0,False
3753,62,65,random_mlp_050,random_mlp_053,0.74304171,0.7662566,0.0,True
3754,62,66,random_mlp_050,random_mlp_054,0.01098068,0.01438849,0.0,False
3755,62,67,random_mlp_050,random_mlp_055,0.24980118,0.26597527,0.0,False
3756,62,68,random_mlp_050,random_mlp_056,1.1145822,1.17696388,0.0,False
3757,62,69,random_mlp_050,random_mlp_057,0.01827522,0.01438849,0.0,False
3758,62,70,random_mlp_050,random_mlp_058,0.50793075,0.54387036,0.0,False
3759,62,71,random_mlp_050,random_mlp_059,0.0051996,0.01438849,0.0,False
3760,62,72,random_mlp_050,random_mlp_060,0.01695772,0.01438849,0.0,False
3761,62,73,random_mlp_050,random_mlp_061,0.01955097,0.02877698,0.0,False
3762,62,74,random_mlp_050,random_mlp_062,1.58235371,1.68405224,0.0,False
3763,62,75,random_mlp_050,random_mlp_063,0.18476704,0.19156415,0.0,False
3764,62,76,random_mlp_050,random_mlp_064,0.28569935,0.30173472,0.0,False
3765,62,77,random_mlp_050,random_mlp_065,0.01851495,0.0203484,0.0,False
3766,62,78,random_mlp_050,random_mlp_066,0.02214674,0.03473689,0.0,False
3767,62,79,random_mlp_050,random_mlp_067,0.0129039,0.0203484,0.0,False
3768,62,80,random_mlp_050,random_mlp_068,0.70720195,0.91056505,0.0,False
3769,62,81,random_mlp_050,random_mlp_069,0.72495144,0.78353733,0.0,False
3770,62,82,random_mlp_050,random_mlp_070,1.11846845,1.1888837,0.0,False
3771,62,83,random_mlp_050,random_mlp_071,0.53354667,0.57511601,0.0,False
3772,62,84,random_mlp_050,random_mlp_072,0.20996506,0.21931857,0.0,False
3773,62,85,random_mlp_050,random_mlp_073,0.13545048,0.13298764,0.0,False
3774,62,86,random_mlp_050,random_mlp_074,0.01573088,0.01438849,0.0,False
3775,62,87,random_mlp_050,random_mlp_075,1.68173373,1.72866382,0.0,False
3776,62,88,random_mlp_050,random_mlp_076,0.01056742,0.0203484,0.0,False
3777,62,89,random_mlp_050,random_mlp_077,0.00514708,0.01438849,0.0,False
3778,62,90,random_mlp_050,random_mlp_078,0.30753015,0.31365453,0.0,False
3779,62,91,random_mlp_050,random_mlp_079,0.02301154,0.03473689,0.0,False
3780,63,64,random_mlp_051,random_mlp_052,1.33976076,1.40717971,0.0,False
3781,63,65,random_mlp_051,random_mlp_053,1.35766209,1.45154318,0.0,True
3782,63,66,random_mlp_051,random_mlp_054,1.75581563,1.84232562,0.0,False
3783,63,67,random_mlp_051,random_mlp_055,1.83738674,1.82733813,0.0,False
3784,63,68,random_mlp_051,random_mlp_056,2.35627823,2.70990065,0.0,True
3785,63,69,random_mlp_051,random_mlp_057,1.73831585,1.82197722,0.0,False
3786,63,70,random_mlp_051,random_mlp_058,2.06905031,2.2285216,0.0,True
3787,63,71,random_mlp_051,random_mlp_059,1.75186915,1.82197722,0.0,False
3788,63,72,random_mlp_051,random_mlp_060,1.74009652,1.82197722,0.0,False
3789,63,73,random_mlp_051,random_mlp_061,1.73702,1.80758873,0.0,False
3790,63,74,random_mlp_051,random_mlp_062,0.34924992,0.36771725,0.0,False
3791,63,75,random_mlp_051,random_mlp_063,1.66517704,1.78085687,0.0,False
3792,63,76,random_mlp_051,random_mlp_064,1.91700358,1.91366906,0.0,False
3793,63,77,random_mlp_051,random_mlp_065,1.74895465,1.82793713,0.0,False
3794,63,78,random_mlp_051,random_mlp_066,1.73534324,1.80162883,0.0,False
3795,63,79,random_mlp_051,random_mlp_067,1.74531518,1.81601732,0.0,False
3796,63,80,random_mlp_051,random_mlp_068,1.11251542,1.19092881,0.0,False
3797,63,81,random_mlp_051,random_mlp_069,1.17142707,1.26738505,0.0,False
3798,63,82,random_mlp_051,random_mlp_070,0.64698567,0.64748201,0.0,False
3799,63,83,random_mlp_051,random_mlp_071,1.23857327,1.2612497,0.0,False
3800,63,84,random_mlp_051,random_mlp_072,1.96610318,2.05568428,0.0,False
3801,63,85,random_mlp_051,random_mlp_073,1.88735341,1.96935335,0.0,False
3802,63,86,random_mlp_051,random_mlp_074,1.75996313,1.84232562,0.0,False
3803,63,87,random_mlp_051,random_mlp_075,2.68662877,3.16888619,0.0,True
3804,63,88,random_mlp_051,random_mlp_076,1.74660951,1.81601732,0.0,False
3805,63,89,random_mlp_051,random_mlp_077,1.7516023,1.82197722,0.0,False
3806,63,90,random_mlp_051,random_mlp_078,1.94647639,1.94244604,0.0,False
3807,63,91,random_mlp_051,random_mlp_079,1.73900032,1.81354864,0.0,False
3808,64,65,random_mlp_052,random_mlp_053,0.51286253,0.55476761,0.0,True
3809,64,66,random_mlp_052,random_mlp_054,0.41720434,0.43514591,0.0,False
3810,64,67,random_mlp_052,random_mlp_055,0.55589459,0.58703583,0.0,False
3811,64,68,random_mlp_052,random_mlp_056,1.27810292,1.37857818,0.0,True
3812,64,69,random_mlp_052,random_mlp_057,0.40050465,0.41479751,0.0,False
3813,64,70,random_mlp_052,random_mlp_058,0.79086369,0.82134189,0.0,True
3814,64,71,random_mlp_052,random_mlp_059,0.41390481,0.41479751,0.0,False
3815,64,72,random_mlp_052,random_mlp_060,0.40202394,0.41479751,0.0,False
3816,64,73,random_mlp_052,random_mlp_061,0.39925738,0.40040902,0.0,False
3817,64,74,random_mlp_052,random_mlp_062,1.16626897,1.25486624,0.0,False
3818,64,75,random_mlp_052,random_mlp_063,0.34067607,0.37367716,0.0,False
3819,64,76,random_mlp_052,random_mlp_064,0.62853191,0.67336676,0.0,False
3820,64,77,random_mlp_052,random_mlp_065,0.40999994,0.42075742,0.0,False
3821,64,78,random_mlp_052,random_mlp_066,0.39822588,0.39444912,0.0,False
3822,64,79,random_mlp_052,random_mlp_067,0.40814504,0.40883761,0.0,False
3823,64,80,random_mlp_052,random_mlp_068,0.31840177,0.53339666,0.0,False
3824,64,81,random_mlp_052,random_mlp_069,0.38029983,0.44561961,0.0,False
3825,64,82,random_mlp_052,random_mlp_070,0.70828915,0.7596977,0.0,False
3826,64,83,random_mlp_052,random_mlp_071,0.17737277,0.17964434,0.0,False
3827,64,84,random_mlp_052,random_mlp_072,0.62711801,0.64850457,0.0,False
