evaluation,filled_cells,coverage,qd_score,raw_qd_score,qd_score_fitness_floor,max_fitness,mean_fitness,occupancy_entropy,mean_pairwise_descriptor_euclidean,mean_pairwise_descriptor_knn_geodesic,pairwise_geodesic_k,pairwise_geodesic_finite_fraction,pairwise_geodesic_disconnected_pairs
650,296,0.4736,2956.044999999998,1476.0449999999978,-5.0,19.539999999999978,4.9866385135135065,0.8839047797932771,nan,nan,5,nan,-1
675,298,0.4768,3009.6399999999976,1519.6399999999976,-5.0,19.539999999999978,5.099463087248314,0.8849508021544567,nan,nan,5,nan,-1
700,308,0.4928,3158.2009999999973,1618.2009999999975,-5.0,19.539999999999978,5.253899350649343,0.8900777934184829,nan,nan,5,nan,-1
725,313,0.5008,3219.104999999997,1654.1049999999973,-5.0,19.539999999999978,5.2846805111821,0.8925791958401247,nan,nan,5,nan,-1
750,326,0.5216,3402.386999999997,1772.3869999999972,-5.0,19.539999999999978,5.436769938650298,0.8989003764386682,nan,nan,5,nan,-1
775,337,0.5392,3510.531999999997,1825.531999999997,-5.0,19.539999999999978,5.417008902077142,0.9040552116654996,nan,nan,5,nan,-1
800,348,0.5568,3621.7519999999968,1881.7519999999972,-5.0,19.539999999999978,5.407333333333326,0.9090444612000678,nan,nan,5,nan,-1
825,359,0.5744,3780.8979999999965,1985.8979999999965,-5.0,19.539999999999978,5.53174930362116,0.9138784328111159,nan,nan,5,nan,-1
850,365,0.584,3903.098999999996,2078.0989999999965,-5.0,20.34999999999992,5.69342191780821,0.9164530840241512,nan,nan,5,nan,-1
875,369,0.5904,3963.2199999999966,2118.219999999996,-5.0,20.34999999999992,5.740433604336033,0.9181461115050236,nan,nan,5,nan,-1
900,374,0.5984,4030.305999999996,2160.305999999996,-5.0,20.34999999999992,5.7762192513368875,0.9202367720502399,nan,nan,5,nan,-1
925,380,0.608,4094.9079999999967,2194.907999999996,-5.0,20.34999999999992,5.776073684210515,0.9227089791454842,nan,nan,5,nan,-1
950,386,0.6176,4192.535999999996,2262.535999999996,-5.0,20.34999999999992,5.861492227979264,0.9251424555510304,nan,nan,5,nan,-1
975,391,0.6256,4272.860999999995,2317.860999999996,-5.0,20.34999999999992,5.928033248081831,0.927141630297242,nan,nan,5,nan,-1
1000,397,0.6352,4382.688999999995,2397.6889999999953,-5.0,20.34999999999992,6.039518891687646,0.9295071643424156,1.0236356582258184,1.149144586503601,5,1.0,0
1025,402,0.6432,4493.440999999995,2483.4409999999953,-5.0,20.34999999999992,6.177713930348247,0.9314512915179868,nan,nan,5,nan,-1
1050,406,0.6496,4560.016999999995,2530.0169999999953,-5.0,20.34999999999992,6.23156896551723,0.9329892618407651,nan,nan,5,nan,-1
1075,415,0.664,4675.978999999996,2600.978999999995,-5.0,20.34999999999992,6.267419277108421,0.9363950099686636,nan,nan,5,nan,-1
1100,421,0.6736,4826.418999999994,2721.4189999999944,-5.0,20.34999999999992,6.464178147268395,0.938624719070951,nan,nan,5,nan,-1
1125,428,0.6848,4939.689999999993,2799.6899999999946,-5.0,20.34999999999992,6.541331775700922,0.9411862285538605,nan,nan,5,nan,-1
1150,430,0.688,5003.358999999994,2853.3589999999936,-5.0,20.34999999999992,6.635718604651148,0.9419103964558643,nan,nan,5,nan,-1
1175,434,0.6944,5085.471999999994,2915.471999999994,-5.0,20.34999999999992,6.717677419354825,0.9433486820432209,nan,nan,5,nan,-1
