euclidean_final_xy,maze_geodesic_shortest_path,ratio,shortest_path_touches_horseshoe_region
0.01928437,0.02877698,1.49224362,false
0.27198523,0.29228358,1.07463032,false
1.10409797,1.17449521,1.06375996,false
0.01657729,0.02034840,1.22748614,false
0.50359127,0.54140168,1.07508155,false
0.02088251,0.02034840,0.97442271,false
0.01372098,0.02034840,1.48301315,false
0.01707722,0.01438849,0.84255432,false
1.56064402,1.66123517,1.06445490,false
0.15998430,0.16525585,1.03295040,false
0.31047415,0.32804302,1.05658723,false
0.01124270,0.01438849,1.27980772,false
0.02393138,0.02877698,1.20247910,false
0.02502342,0.03473689,1.38817515,false
0.68367674,0.88425675,1.29338428,false
0.69999979,0.74880044,1.06971524,false
1.10110738,1.16606663,1.05899447,false
0.51896715,0.55229894,1.06422717,false
0.22842518,0.24213564,1.06002168,false
0.15055139,0.15580471,1.03489384,false
0.02234805,0.02877698,1.28767267,false
1.66896537,1.72619515,1.03429057,false
0.02288220,0.03473689,1.51807488,false
0.02347999,0.02034840,0.86662710,false
0.33271481,0.33996283,1.02178451,false
0.00302112,0.00000000,0.00000000,false
0.87486015,0.94981573,1.08567721,true
1.54577632,1.63492686,1.05767364,false
0.72286859,0.78847467,1.09075797,false
0.58545407,0.59853208,1.02233823,true
0.72537554,0.78455988,1.08159132,false
0.21610981,0.22630104,1.04715764,false
0.01475377,0.01438849,0.97524136,false
0.33591245,0.33996283,1.01205787,false
1.14267195,1.21766068,1.06562577,false
0.35551364,0.36277991,1.02043879,false
0.02379362,0.02034840,0.85520387,false
0.01766503,0.01438849,0.81451809,false
0.01254233,0.02034840,1.62237796,false
0.07370401,0.08982217,1.21868770,false
0.01995088,0.02034840,1.01992480,false
0.02280474,0.02034840,0.89228785,false
0.02018125,0.01438849,0.71296339,false
1.88154159,2.05339105,1.09133440,true
0.15847723,0.17019320,1.07392837,false
0.01955091,0.02034840,1.04079004,false
0.07681175,0.08386226,1.09178951,false
0.31781487,0.31961444,1.00566231,false
0.25256679,0.25056422,0.99207113,false
0.01743608,0.01438849,0.82521354,false
1.30621957,1.36997415,1.04880847,false
0.12217386,0.12455905,1.01952295,false
2.09090401,2.40918849,1.15222338,true
0.00952840,0.02034840,2.13555139,false
1.64746004,1.77736564,1.07885205,false
0.36661644,0.37469972,1.02204834,false
0.01110086,0.00000000,0.00000000,false
0.01299481,0.02034840,1.56588616,false
0.00613550,0.00000000,0.00000000,false
0.05588036,0.06104519,1.09242651,false
0.01493378,0.01438849,0.96348636,false
1.74163794,1.82197722,1.04612858,false
0.40393560,0.41479751,1.02689021,false
0.73317624,0.75186812,1.02549438,true
0.01815408,0.02034840,1.12087156,false
0.25368307,0.27193518,1.07194848,false
1.11974438,1.18292379,1.05642307,false
0.00360120,0.00000000,0.00000000,false
0.51628837,0.54983027,1.06496738,false
0.01056930,0.00000000,0.00000000,false
0.00471217,0.00000000,0.00000000,false
0.00470256,0.01438849,3.05971630,false
1.56775270,1.66966375,1.06500454,false
0.17761797,0.18560424,1.04496324,false
0.29317394,0.30769462,1.04952923,false
0.01872452,0.01438849,0.76843018,false
0.00861194,0.02034840,2.36281174,false
0.00692163,0.01438849,2.07877157,false
0.69325484,0.90460515,1.30486668,false
0.71207282,0.76914884,1.08015474,false
1.10355180,1.17449521,1.06428644,false
0.51884424,0.56072752,1.08072420,false
0.22488833,0.23370706,1.03921381,false
0.14998433,0.14737612,0.98261013,false
0.02414715,0.02034840,0.84268328,false
1.68550896,1.73462373,1.02913943,false
0.00585795,0.01438849,2.45623394,false
0.01000748,0.00000000,0.00000000,false
0.31583652,0.31961444,1.01196163,false
0.01545744,0.02034840,1.31641439,false
0.99598628,1.03078576,1.03493971,true
0.61897204,0.64850457,1.04771222,true
0.37729915,0.38006063,1.00731907,true
0.14967985,0.16525585,1.10406208,true
0.98608488,1.06883844,1.08392133,true
0.88813446,0.96420422,1.08565117,true
0.82943009,0.90171291,1.08714758,true
0.72888191,0.79051979,1.08456497,true
1.00201043,1.05240483,1.05029329,true
0.88112126,0.95824431,1.08752831,true
0.87768774,0.94385582,1.07538909,true
0.88739008,0.97016413,1.09327808,true
0.87825929,0.93644980,1.06625664,true
0.88201601,0.95824431,1.08642508,true
0.89743198,0.97016413,1.08104475,true
0.88895399,0.96420422,1.08465030,true
1.30154822,2.09451140,1.60924610,true
0.75202250,0.80346216,1.06840177,true
0.89411245,0.97016413,1.08505830,true
0.82066137,0.88979310,1.08423904,true
1.18199738,1.26100159,1.06683958,true
0.77004854,0.83410882,1.08318992,true
0.86409778,0.94385582,1.09230210,true
1.31936191,1.68754347,1.27906033,true
0.93609660,1.02669553,1.09678373,true
1.22416231,1.45937276,1.19213993,true
0.87434654,0.94138715,1.07667511,true
0.90593341,0.97058769,1.07136758,true
0.55060302,0.59197317,1.07513608,true
0.87689423,0.94981573,1.08315883,true
0.88736484,0.97016413,1.09330919,true
0.87903992,0.94981573,1.08051490,true
0.86723661,0.92452999,1.06606429,true
0.88673618,0.96420422,1.08736312,true
1.15412889,1.21783612,1.05519941,true
0.56744731,0.63471508,1.11854454,true
0.21379220,0.23370706,1.09315056,true
0.87979562,0.95824431,1.08916695,true
1.09100038,1.14589367,1.05031464,true
1.20217693,1.50049311,1.24814665,true
0.87135557,0.94981573,1.09004379,true
0.99312167,1.01068548,1.01768545,true
0.88161610,0.94981573,1.07735751,true
0.87099841,0.94981573,1.09049077,true
0.87060351,0.93542724,1.07445838,true
0.86378359,0.93440468,1.08175786,true
0.71923883,0.78949723,1.09768438,true
1.15324923,1.23222461,1.06848075,true
0.87076230,0.94385582,1.08394200,true
0.87324275,0.94138715,1.07803603,true
0.88127950,0.95577564,1.08453179,true
0.28749446,0.30914074,1.07529285,true
0.18847175,0.20595264,1.09275071,true
0.71575255,0.77264007,1.07947931,true
0.65227191,0.74284053,1.13885103,true
1.05770249,1.14776335,1.08514762,true
0.97761941,1.06143241,1.08573173,true
0.88066774,0.95824431,1.08808835,true
1.57063196,2.05219305,1.30660339,true
0.88070408,0.95577564,1.08524039,true
0.88348665,0.94981573,1.07507649,true
1.17996205,1.26100159,1.06867979,true
0.86380124,0.92946733,1.07601992,true
0.83421651,0.84645219,1.01466726,false
1.31526889,1.41084639,1.07266764,true
1.05332621,1.12452272,1.06759208,false
1.73952262,1.86122790,1.06996476,false
1.56027053,1.64931535,1.05707012,false
1.28196964,1.29496403,1.01013627,false
0.40804639,0.41726619,1.02259498,false
1.82305755,1.96399244,1.07730688,false
1.56444419,1.65527526,1.05805964,false
1.55843427,1.64088677,1.05290727,false
1.55547915,1.64335545,1.05649468,false
1.50292464,1.56196186,1.03928156,false
1.56260474,1.65527526,1.05930516,false
1.56583638,1.64335545,1.04950649,false
1.56569722,1.64931535,1.05340632,false
2.08960423,2.28956679,1.09569398,true
1.38733298,1.46473367,1.05579099,false
1.56325740,1.64335545,1.05123791,false
1.46946945,1.55106460,1.05552695,false
1.75048082,1.75539568,1.00280772,false
1.58611410,1.72185680,1.08558193,false
1.54536846,1.64088677,1.06180941,false
2.31526307,2.71832923,1.17409087,true
1.65608084,1.75948592,1.06243963,false
1.42252422,1.48755074,1.04571206,false
1.53963007,1.61457847,1.04867948,false
0.40674346,0.43020856,1.05769017,false
1.38955758,1.50356079,1.08204281,false
1.55392704,1.63492686,1.05212589,false
1.55791491,1.64335545,1.05484287,false
1.55181327,1.63492686,1.05355902,false
1.50569177,1.57388167,1.04528809,false
1.56070895,1.64931535,1.05677318,false
0.19771745,0.18705036,0.94604883,false
1.14484902,1.22012935,1.06575568,false
1.19220584,1.26449282,1.06063297,true
1.56014254,1.65527526,1.06097694,false
1.63966988,1.64028777,1.00037684,false
2.19538212,2.53127887,1.15300150,true
1.54247768,1.63492686,1.05993551,false
1.88379175,2.04147124,1.08370325,true
1.55604993,1.63492686,1.05069049,false
1.54430922,1.63492686,1.05867843,false
1.54117369,1.62053837,1.05149626,false
0.31164623,0.31407809,1.00780326,false
1.47301963,1.59380651,1.08199951,false
1.71928616,1.72661871,1.00426488,false
1.55338593,1.64088677,1.05632911,false
1.53938672,1.61457847,1.04884526,false
1.54935785,1.62896696,1.05138200,false
0.92836001,1.00387845,1.08134607,false
0.99501646,1.08033469,1.08574555,false
0.44926929,0.46043165,1.02484561,false
1.04106969,1.07419934,1.03182270,false
1.77043171,1.86863392,1.05546795,false
1.69207231,1.78230299,1.05332554,false
1.56436525,1.65527526,1.05811304,false
2.55075864,3.08297881,1.20865172,true
1.55069663,1.62896696,1.05047430,false
1.55572414,1.63492686,1.05091052,false
1.74875920,1.75539568,1.00379497,false
1.54339861,1.62649828,1.05384200,false
0.70115309,0.78353733,1.11749822,true
0.53992533,0.55621373,1.03016788,false
0.92828690,1.01477571,1.09317034,false
0.73689556,0.80286316,1.08952097,false
0.44926725,0.47235147,1.05138192,false
0.42635556,0.42918600,1.00663870,false
1.03369849,1.11754025,1.08110853,false
0.74333011,0.80882307,1.08810751,false
0.73704736,0.79443458,1.07786097,false
0.73149681,0.79690326,1.08941454,false
0.67366578,0.71550967,1.06211373,false
0.74096039,0.80882307,1.09158746,false
0.74143323,0.79690326,1.07481459,false
0.74303963,0.80286316,1.08051190,false
1.91741211,2.43958703,1.27233317,true
0.56664153,0.61828148,1.09113337,false
0.73912234,0.79690326,1.07817503,false
0.64607039,0.70461241,1.09061246,false
0.91727972,0.93278312,1.01690150,false
0.81386022,0.87540461,1.07562034,false
0.72482667,0.79443458,1.09603387,false
1.74557563,1.88873421,1.08201225,true
0.83933136,0.91303373,1.08781081,false
1.72139680,1.80444839,1.04824663,true
0.71584650,0.76812628,1.07303211,false
1.01101313,1.08424948,1.07243857,false
0.66359164,0.69082293,1.04103620,false
0.73193757,0.78847467,1.07724307,false
0.73432270,0.79690326,1.08522215,false
0.72899641,0.78847467,1.08158924,false
0.67846460,0.72742948,1.07217013,false
0.73770211,0.80286316,1.08832976,false
1.03184490,1.03350255,1.00160649,false
0.34309743,0.37367716,1.08912843,false
0.68139491,0.72146958,1.05881268,true
0.73857315,0.80882307,1.09511572,false
0.80654970,0.81767521,1.01379396,false
1.58703064,1.70168385,1.07224385,true
0.71978586,0.78847467,1.09542952,false
1.13270291,1.19501905,1.05501543,true
0.73337685,0.78847467,1.07512894,false
0.72200061,0.78847467,1.09206926,false
0.71843036,0.77408619,1.07746864,false
0.91424858,0.97654759,1.06814232,false
0.68345970,0.74735432,1.09348703,false
0.88594447,0.90400615,1.02038691,false
0.73271236,0.79443458,1.08423800,false
0.71579392,0.76812628,1.07311093,false
0.72567022,0.78251477,1.07833385,false
0.34229204,0.35128365,1.02626882,false
0.46051243,0.48673996,1.05695291,false
0.38562428,0.38602053,1.00102758,false
0.20748456,0.22774715,1.09765833,false
0.94719607,1.02218173,1.07916594,false
0.87219327,0.93585080,1.07298558,false
0.74334248,0.80882307,1.08808939,false
2.06410108,2.25338378,1.09170225,true
0.72734281,0.78251477,1.07585413,false
0.73259499,0.78847467,1.07627636,false
0.91552401,0.93278312,1.01885162,false
0.72257348,0.78004609,1.07953878,false
0.26630327,0.28632367,1.07517896,true
0.64356697,0.70069762,1.08877188,true
0.59587689,0.60449199,1.01445785,true
0.67794939,0.72742948,1.07298493,true
0.98054721,1.01886595,1.03907893,true
0.63519657,0.68426402,1.07724766,true
0.58387525,0.59010350,1.01066710,true
0.58239241,0.58414359,1.00300687,true
0.59746538,0.61888048,1.03584325,true
0.61424016,0.65259481,1.06244243,true
0.58611979,0.59010350,1.00679676,true
0.60572457,0.61888048,1.02171930,true
0.59405998,0.60449199,1.01756053,true
1.33719469,1.96706012,1.47103494,true
0.51196734,0.56175008,1.09723811,true
0.60252905,0.61888048,1.02713799,true
0.55454744,0.59750952,1.07747234,true
0.90312997,0.91814652,1.01662723,true
0.41737432,0.46596800,1.11642710,true
0.57073571,0.58414359,1.02349228,true
1.05106674,1.30748284,1.24395796,true
0.61287684,0.65855471,1.07453027,true
1.52777833,1.82751357,1.19619027,true
0.58816323,0.60696066,1.03195956,true
1.27587182,1.35064831,1.05860816,true
0.21948244,0.22383236,1.01981900,true
0.58376825,0.59853208,1.02529058,true
0.59609724,0.61888048,1.03822067,true
0.58790996,0.59853208,1.01806761,true
0.59752267,0.62381783,1.04400697,true
0.59370020,0.60449199,1.01817716,true
1.48963145,1.59789675,1.07267925,true
0.45186115,0.46043165,1.01896713,true
0.17371746,0.17019320,0.97971266,true
0.58438305,0.59010350,1.00978888,true
0.83207278,0.87046726,1.04614318,true
0.90362653,1.12043248,1.23992872,true
0.58242854,0.59853208,1.02764896,true
0.61582404,0.63062485,1.02403416,true
0.58915158,0.59853208,1.01592205,true
0.58091246,0.59853208,1.03033095,true
0.58211284,0.59257218,1.01796788,true
1.22501191,1.31446531,1.07302247,true
0.40942309,0.42135642,1.02914670,true
0.87855149,0.90622671,1.03150097,true
0.57555016,0.58414359,1.01493081,true
0.58676974,0.60696066,1.03441030,true
0.59236881,0.61292057,1.03469420,true
0.40748205,0.46596800,1.14353014,true
0.32063774,0.33051169,1.03079475,true
0.95479669,1.00098622,1.04837631,true
0.61467456,0.64007599,1.04132501,true
0.72683791,0.77962254,1.07262227,true
0.65280771,0.69329160,1.06201504,true
0.58328856,0.59010350,1.01168365,true
1.36307197,1.67213242,1.22673818,true
0.59083277,0.61292057,1.03738419,true
0.59192360,0.59853208,1.01116441,true
0.90116334,0.91814652,1.01884584,true
0.57142347,0.57818369,1.01183048,true
0.84171514,0.90358259,1.07350164,false
0.73871517,0.79894837,1.08153780,false
0.69053397,0.73645707,1.06650375,false
0.73829223,0.75782802,1.02646078,false
0.86631180,0.88714898,1.02405275,false
0.73191694,0.79298847,1.08344051,false
0.72840554,0.77859998,1.06891001,false
0.73789964,0.80490828,1.09080996,false
0.72870635,0.77119395,1.05830552,false
0.73274913,0.79298847,1.08221005,false
0.74797820,0.80490828,1.07611195,false
0.73962986,0.79894837,1.08020027,false
1.38458988,2.25338378,1.62747382,true
0.60289634,0.63820632,1.05856725,false
0.74466046,0.80490828,1.08090644,false
0.67101032,0.72453725,1.07977065,false
1.03241567,1.09574574,1.06134164,false
0.63016039,0.66885297,1.06140116,false
0.71476891,0.77859998,1.08930307,false
1.28204538,1.59380651,1.24317480,true
0.78878632,0.86143968,1.09210778,false
1.37268237,1.62462861,1.18354300,true
0.72478130,0.77613130,1.07084897,false
1.01343328,1.06432464,1.05021679,false
0.40962615,0.42671733,1.04172384,false
0.72752802,0.78455988,1.07839129,false
0.73791468,0.80490828,1.09078773,false
0.72960042,0.78455988,1.07532817,false
0.71758307,0.75927414,1.05809929,false
0.73734656,0.79894837,1.08354526,false
1.22480015,1.31157308,1.07084660,false
0.42844137,0.46945924,1.09573740,false
0.15294268,0.16525585,1.08050839,true
0.73051340,0.79298847,1.08552214,false
0.94201519,0.98063783,1.04100001,false
1.14848386,1.40675615,1.22488109,true
0.72186323,0.78455988,1.08685393,false
0.87295884,0.91694852,1.05039147,true
0.73221644,0.78455988,1.07148630,false
0.72154082,0.78455988,1.08733956,false
0.72110033,0.77017139,1.06805027,false
0.95962903,1.02814164,1.07139490,false
0.57180579,0.62424139,1.09170175,false
1.00374382,1.06696876,1.06298912,false
0.72149324,0.77859998,1.07915076,false
0.72368540,0.77613130,1.07247058,false
0.73177067,0.79051979,1.08028352,false
0.19881767,0.20493008,1.03074379,false
0.08070945,0.07790235,0.96521974,false
0.71730458,0.73994830,1.03156779,false
0.53384962,0.57758469,1.08192393,false
0.91092066,0.98250750,1.07858734,false
0.83032814,0.89617656,1.07930409,false
0.73147080,0.79298847,1.08410133,false
1.56334464,1.95845609,1.25273471,true
0.73122309,0.79051979,1.08109249,false
0.73405297,0.78455988,1.06880554,false
1.03038050,1.09574574,1.06343796,false
0.71443562,0.76421149,1.06967159,false
0.20482588,0.21191255,1.03459849,false
0.55125460,0.56626387,1.02722748,false
1.34125265,1.44396171,1.07657697,false
0.15636932,0.16176461,1.03450351,false
0.19276961,0.20595264,1.06838749,false
0.19922963,0.22034113,1.10596566,false
0.21162471,0.21787246,1.02952273,false
0.28448777,0.29926604,1.05194695,false
0.19623186,0.20595264,1.04953722,false
0.20445132,0.21787246,1.06564466,false
0.19710579,0.21191255,1.07512087,false
1.84712314,1.99541354,1.08028181,true
0.36282985,0.39649423,1.09278284,false
0.20545708,0.21787246,1.06042808,false
0.28891081,0.31016330,1.07356071,false
0.35955477,0.37759195,1.05016531,false
0.22728606,0.23472962,1.03274972,false
0.20895439,0.22034113,1.05449389,false
1.15971711,1.16895886,1.00796896,false
0.09404498,0.10174198,1.08184381,false
2.17129191,2.52821120,1.16438107,true
0.22499186,0.24664943,1.09625938,false
1.81338820,1.90830816,1.05234398,false
0.43687320,0.47686526,1.09154156,false
0.20540090,0.22630104,1.10175292,false
0.20781937,0.21787246,1.04837414,false
0.21027352,0.22630104,1.07622223,false
0.27038692,0.28734623,1.06272236,false
0.20295548,0.21191255,1.04413316,false
1.93355534,2.04827826,1.05933263,false
0.59544001,0.64109855,1.07668033,false
0.81166518,0.87089082,1.07296807,true
0.19824916,0.20595264,1.03885759,false
0.36226017,0.38951177,1.07522658,false
0.97031709,0.98190850,1.01194600,false
0.21836271,0.22630104,1.03635387,false
0.34085570,0.34881497,1.02335087,false
0.20588875,0.22630104,1.09914232,false
0.21535823,0.22630104,1.05081211,false
0.21974161,0.24068953,1.09532975,false
1.73999246,1.87212516,1.07593866,false
0.27782134,0.27934120,1.00547065,false
0.35186747,0.36567214,1.03923258,false
0.20175359,0.22034113,1.09212991,false
0.22447640,0.24664943,1.09877666,false
0.21585428,0.23226094,1.07600803,false
0.85204498,1.02362785,1.20137771,false
0.84660958,0.88817154,1.04909224,false
1.30323384,1.40079625,1.07486178,false
0.72820840,0.78702856,1.08077380,false
0.09668199,0.10421066,1.07787042,false
0.08056435,0.10421066,1.29350838,false
0.19254884,0.20595264,1.06961249,false
1.54866346,1.54552825,0.99797554,false
0.21332623,0.23226094,1.08875945,false
0.20791889,0.22630104,1.08841020,false
0.35825319,0.37759195,1.05398071,false
0.21161235,0.23472962,1.10924349,false
0.34649778,0.35435132,1.02266548,false
1.15702059,1.23204917,1.06484636,false
0.34694374,0.35682000,1.02846646,false
0.01808197,0.01438849,0.79573682,false
0.01525698,0.02034840,1.33371080,false
0.00708627,0.01438849,2.03047458,false
0.08123029,0.09578208,1.17914229,false
0.01373655,0.01438849,1.04746010,false
0.00984800,0.01438849,1.46105627,false
0.00810432,0.00000000,0.00000000,false
1.88814856,2.05935096,1.09067210,true
0.17303827,0.18458169,1.06671018,false
0.00672486,0.01438849,2.13959582,false
0.09100892,0.09825075,1.07957274,false
0.30727289,0.31365453,1.02076865,false
0.25458812,0.25652413,1.00760448,false
0.02515655,0.02034840,0.80887082,false
1.30439158,1.36401424,1.04570918,false
0.11078791,0.11017056,0.99442767,false
2.10342316,2.42357698,1.15220609,true
0.02113932,0.03473689,1.64323567,false
1.66218864,1.79175413,1.07794872,false
0.37671492,0.38065963,1.01047134,false
0.01212567,0.01438849,1.18661435,false
0.00302296,0.01438849,4.75973817,false
0.00929694,0.01438849,1.54765853,false
0.06560161,0.07543368,1.14987551,false
0.00298709,0.00000000,0.00000000,false
1.75617514,1.83636571,1.04566206,false
0.41863950,0.42918600,1.02519233,false
0.74492589,0.76625660,1.02863468,true
0.01391929,0.01438849,1.03370842,false
0.24704655,0.26597527,1.07662005,false
1.11751785,1.17696388,1.05319470,false
0.01828275,0.01438849,0.78699812,false
0.51065819,0.54387036,1.06503796,false
0.00674284,0.01438849,2.13389108,false
0.01753191,0.01438849,0.82070291,false
0.01945579,0.02877698,1.47909622,false
1.58250554,1.68405224,1.06416830,false
0.18706987,0.19156415,1.02402459,false
0.28334977,0.30173472,1.06488429,false
0.02110503,0.02034840,0.96414895,false
0.02110556,0.03473689,1.64586441,false
0.01136999,0.02034840,1.78965763,false
0.70780481,0.91899364,1.29837156,false
0.72602305,0.78353733,1.07921824,false
1.11785492,1.18888370,1.06354024,false
0.53257386,0.57511601,1.07988029,false
0.21057717,0.21931857,1.04151162,false
0.13665474,0.13298764,0.97316519,false
0.01870964,0.01438849,0.76904134,false
1.68470856,1.72866382,1.02609072,false
0.00958374,0.02034840,2.12322098,false
0.00484270,0.01438849,2.97117164,false
0.30531151,0.31365453,1.02732627,false
0.02474269,0.03473689,1.40392515,false
0.87398265,0.87769784,1.00425087,false
0.68953030,0.69431416,1.00693785,false
0.35964113,0.36031123,1.00186326,false
0.35330968,0.34592274,0.97909217,false
0.33965063,0.34839142,1.02573462,false
0.26736739,0.26699783,0.99861780,false
0.35585668,0.36031123,1.01251783,false
0.34692618,0.34839142,1.00422348,false
0.35431440,0.35435132,1.00010421,false
2.01411577,2.36108568,1.17226910,true
0.22603938,0.23719829,1.04936712,false
0.34582130,0.34839142,1.00743193,false
0.27035179,0.27295774,1.00963909,false
0.46851119,0.46043165,0.98275487,false
0.53193911,0.57017866,1.07188708,false
0.34560543,0.34592274,1.00091814,false
1.58584508,1.70150840,1.07293482,false
0.45725918,0.46452189,1.01588313,false
2.04219960,2.25994269,1.10662184,true
0.32673987,0.31961444,0.97819233,false
1.44634788,1.55660095,1.07622860,false
0.50862296,0.50359712,0.99011874,false
0.34689002,0.33996283,0.98003059,false
0.34349260,0.34839142,1.01426180,false
0.34153063,0.33996283,0.99540951,false
0.28089855,0.27891764,0.99294798,false
0.34846364,0.35435132,1.01689611,false
1.47968665,1.48201439,1.00157313,false
0.26231256,0.26699783,1.01786139,false
0.76604091,0.82176544,1.07274355,true
0.35403095,0.36031123,1.01773936,false
0.35770052,0.34532374,0.96539906,false
1.40565302,1.51445804,1.07740532,false
0.33400934,0.33996283,1.01782432,false
0.83754259,0.88136452,1.05232203,false
0.34582724,0.33996283,0.98304240,false
0.33724066,0.33996283,1.00807189,false
0.33266446,0.32557435,0.97868690,false
1.35450719,1.44889906,1.06968725,false
0.39862630,0.43369979,1.08798590,false
0.43733586,0.43165468,0.98700956,false
0.35191044,0.34592274,0.98298516,false
0.32738197,0.31961444,0.97627380,false
0.33560221,0.33400293,0.99523460,false
0.56923800,0.73585807,1.29270721,false
0.64169629,0.72104602,1.12365620,false
0.83270132,0.83453237,1.00219893,false
0.24855618,0.26844395,1.08001317,false
0.54068994,0.57366989,1.06099606,false
0.47904026,0.48733896,1.01732359,false
0.35994673,0.36031123,1.00101266,false
1.94944948,2.06615798,1.05986741,false
0.33823168,0.33400293,0.98749746,false
0.34358487,0.33996283,0.98945811,false
0.46679029,0.46043165,0.98637796,false
0.34275019,0.33996283,0.99186767,false
1.43343681,1.54672625,1.07903344,false
1.16203877,1.23800907,1.06537673,false
1.15591552,1.22362058,1.05857267,false
1.15199447,1.22608926,1.06431870,false
1.09737048,1.14469567,1.04312599,false
1.16000010,1.23800907,1.06724910,false
1.16221181,1.22608926,1.05496197,false
1.16272403,1.23204917,1.05962304,false
1.97203753,2.29552669,1.16403804,true
0.98461040,1.04746748,1.06383955,false
1.15972906,1.22608926,1.05722043,false
1.06602981,1.13379842,1.06357103,false
1.34248775,1.33812950,0.99675360,false
1.20127926,1.30459061,1.08600111,false
1.14312939,1.22362058,1.07041302,false
2.02010914,2.31792021,1.14742325,true
1.25550906,1.34221973,1.06906415,false
1.52779031,1.66038805,1.08679054,false
1.13619082,1.19731228,1.05379506,false
0.64615905,0.67890311,1.05067492,false
1.01797873,1.11158035,1.09194850,false
1.15117720,1.21766068,1.05775260,false
1.15457986,1.22608926,1.06193543,false
1.14875421,1.21766068,1.05998364,false
1.10091667,1.15661549,1.05059313,false
1.15759661,1.23204917,1.06431649,false
0.60575451,0.60431655,0.99762616,false
0.74596694,0.80286316,1.07627178,false
0.88948085,0.92308387,1.03777824,true
1.15756033,1.23800907,1.06949853,false
1.23167978,1.22302158,0.99297042,false
1.88223799,2.13086985,1.13209374,true
1.13944624,1.21766068,1.06864250,false
1.50929984,1.62420505,1.07613147,true
1.15305227,1.21766068,1.05603250,false
1.14142224,1.21766068,1.06679250,false
1.13812072,1.20327219,1.05724478,false
0.53853712,0.57120122,1.06065339,false
1.08118783,1.17654033,1.08819235,false
1.31127403,1.30935252,0.99853462,false
1.15111737,1.22362058,1.06298508,false
1.13601749,1.19731228,1.05395585,false
1.14597187,1.21170077,1.05735647,false
0.57433559,0.58661227,1.02137545,false
0.66621180,0.68835425,1.03323635,false
0.04177162,0.04316547,1.03336825,false
0.63353094,0.65693315,1.03693934,false
1.36756018,1.45136774,1.06128254,false
1.29039107,1.36503680,1.05784737,false
1.16199325,1.23800907,1.06541848,false
2.29492686,2.68256979,1.16891297,true
1.14743686,1.21170077,1.05600649,false
1.15255704,1.21766068,1.05648626,false
1.34076158,1.33812950,0.99803688,false
1.14105182,1.20923209,1.05975213,false
0.33178558,0.34243151,1.03208677,false
0.33785734,0.34839142,1.03117907,false
0.35402287,0.37120849,1.04854382,false
0.42816860,0.45260207,1.05706507,false
0.33588460,0.34243151,1.01949154,false
0.34887222,0.37120849,1.06402421,false
0.33885328,0.35682000,1.05302213,false
1.74839792,1.86940837,1.06921219,true
0.48249558,0.49925877,1.03474269,false
0.34913620,0.37120849,1.06321972,false
0.41989269,0.42135642,1.00348596,false
0.50480409,0.50359712,0.99760903,false
0.24127319,0.24213564,1.00357459,false
0.34431720,0.34839142,1.01183275,false
1.01027462,1.00719424,0.99695095,false
0.24068712,0.26350660,1.09480971,false
2.14782091,2.51177759,1.16945392,true
0.36497297,0.38312830,1.04974433,false
1.86563808,1.90379437,1.02045214,false
0.45865150,0.46043165,1.00388128,false
0.34441285,0.36277991,1.05332861,false
0.34995034,0.37120849,1.06074617,false
0.35034854,0.36277991,1.03548285,false
0.41138999,0.42382510,1.03022705,false
0.34455818,0.35682000,1.03558706,false
2.01390315,2.15104280,1.06809645,false
0.69213157,0.74386309,1.07474232,false
0.80879203,0.85445721,1.05646097,true
0.33742685,0.34243151,1.01483182,false
0.51748177,0.55127638,1.06530590,false
0.82071293,0.82014388,0.99930665,false
0.35697474,0.36277991,1.01626212,false
0.18890115,0.18705036,0.99020235,false
0.34631391,0.36277991,1.04754646,false
0.35358721,0.36277991,1.02599838,false
0.35826383,0.36873981,1.02924098,false
1.79913965,1.86761137,1.03805803,false
0.35246654,0.37018593,1.05027255,false
0.50097430,0.51551694,1.02902870,false
0.33844330,0.34839142,1.02939374,false
0.36412494,0.38312830,1.05218912,false
0.35697571,0.37716839,1.05656600,false
0.91083712,1.01911406,1.11887629,false
0.88541734,0.88365775,0.99801270,false
1.39716648,1.50356079,1.07615006,false
0.84220678,0.88979310,1.05650194,false
0.23304720,0.23021583,0.98785065,false
0.23653416,0.26597527,1.12446876,false
0.33139641,0.34243151,1.03329880,false
1.40130425,1.41952308,1.01300134,false
0.35410489,0.37716839,1.06513184,false
0.34902722,0.36277991,1.03940289,false
0.50372598,0.50359712,0.99974419,false
0.34720550,0.35435132,1.02058096,false
0.00647776,0.01438849,2.22121288,false
0.02449405,0.02877698,1.17485585,false
0.09690385,0.11017056,1.13690592,false
0.00445001,0.00000000,0.00000000,false
0.02579763,0.02877698,1.11548919,false
0.01166456,0.01438849,1.23352204,false
1.87237184,2.04496247,1.09217754,true
0.17743287,0.19054159,1.07387987,false
0.02367337,0.02877698,1.21558429,false
0.09777424,0.10421066,1.06582938,false
0.31988705,0.32804302,1.02549640,false
0.23691939,0.24213564,1.02201701,false
0.01927802,0.01438849,0.74636775,false
1.28636578,1.34962575,1.04917729,false
0.09904201,0.10421066,1.05218637,false
2.09456991,2.41761707,1.15423079,true
0.03319439,0.04069679,1.22601408,false
1.66196441,1.79771404,1.08168022,false
0.36446335,0.36627114,1.00496012,false
0.01275134,0.02034840,1.59578462,false
0.02054271,0.02877698,1.40083630,false
0.01861926,0.02034840,1.09286818,false
