cell_x,cell_y,fitness,descriptor_x,descriptor_y,steps,food_collected,wall_collisions,hazard_contacts
11,10,22.84499999999997,-11.587346076965332,-10.05824089050293,280,5,31,0
11,11,23.444999999999972,-11.458291053771973,-8.055421829223633,280,5,31,0
11,12,26.384999999999984,-12.13428783416748,-5.805377960205078,280,6,12,2
11,13,25.60999999999999,-10.353835105895996,-3.501598834991455,280,6,22,0
11,14,21.434999999999935,-9.789816856384277,-2.8765788078308105,280,5,14,0
11,15,18.90999999999996,-11.704136848449707,0.5416156053543091,280,4,6,0
11,16,19.069999999999983,-9.91190242767334,2.8969478607177734,280,4,18,5
11,17,20.70999999999993,-9.772431373596191,4.260995388031006,280,5,18,2
11,18,15.672999999999975,-11.313668251037598,6.803596496582031,266,3,13,0
11,19,16.28199999999999,-11.573330879211426,6.96622896194458,264,3,8,0
12,6,15.440000000000037,-8.835882186889648,-17.019237518310547,280,3,73,0
12,7,20.76,-8.382206916809082,-15.716376304626465,280,4,20,3
12,8,19.294999999999927,-9.404671669006348,-13.675891876220703,280,4,12,0
12,9,20.52999999999996,-7.96213960647583,-12.253496170043945,280,4,17,0
12,10,23.099999999999973,-7.767940998077393,-9.37877368927002,280,5,18,0
12,11,23.16999999999998,-8.860572814941406,-7.883586406707764,280,5,16,0
12,12,22.574999999999992,-8.079538345336914,-5.693567752838135,280,5,14,0
12,13,22.714999999999943,-8.040407180786133,-4.3017144203186035,280,5,6,0
12,14,24.18499999999999,-9.437322616577148,-2.8439671993255615,280,5,16,0
12,15,17.67499999999992,-8.207314491271973,-0.9246177673339844,280,4,7,3
12,16,17.003999999999927,-8.041799545288086,2.2247490882873535,273,4,22,0
12,17,19.48999999999997,-9.102445602416992,3.4290785789489746,280,4,13,3
12,18,14.715999999999955,-9.36104965209961,4.979613780975342,272,3,7,0
13,4,5.875999999999987,-4.831211090087891,-21.009836196899414,192,1,74,0
13,5,6.567999999999988,-5.228601932525635,-19.81010627746582,191,1,63,0
13,6,11.97999999999997,-4.468665599822998,-18.006561279296875,240,2,13,0
13,7,18.239999999999938,-5.218425750732422,-15.830839157104492,280,4,7,0
13,8,17.330000000000002,-6.669565677642822,-14.001001358032227,280,4,67,6
13,9,19.43499999999995,-6.852616786956787,-11.834728240966797,280,4,26,0
13,10,16.144,-5.914936542510986,-10.973535537719727,268,3,23,0
13,11,20.95499999999997,-5.824401378631592,-8.105535507202148,280,4,8,0
13,12,21.974999999999984,-6.6234564781188965,-5.2709479331970215,280,5,8,3
13,13,22.699999999999992,-6.80999755859375,-3.208930492401123,280,5,25,5
13,14,23.394999999999975,-6.211706638336182,-1.600536584854126,280,5,6,0
13,15,20.76,-5.321801662445068,-0.3396132290363312,280,4,11,0
13,16,17.78999999999999,-5.669365406036377,2.5089046955108643,280,4,35,2
13,17,15.464999999999954,-4.487687110900879,4.716052055358887,255,3,8,6
13,18,11.121999999999973,-4.836218357086182,4.956646919250488,204,2,14,0
13,19,7.344999999999993,-4.603092670440674,7.486674785614014,175,1,30,3
13,20,1.3859999999999888,-6.458477020263672,9.106008529663086,202,1,143,0
14,4,4.199999999999997,-1.6249995231628418,-20.92510414123535,135,0,6,0
14,5,12.13099999999998,-2.017157793045044,-20.1365909576416,242,2,13,0
14,6,12.330999999999971,-3.9386298656463623,-17.0998592376709,242,2,6,0
14,7,12.474999999999968,-2.429145097732544,-16.39175033569336,280,3,74,0
14,8,15.644999999999978,-1.777398943901062,-13.143327713012695,280,3,13,0
