dataset,seed,cell_x,cell_y,centroid_index,fitness,home_depth,bulk_depth,median_bulk_depth,centroid_to_home_euclidean,high_blowup_target,high_blowup_touch_count,any_disagreement_target,any_disagreement_touch_count,geodesic_assignment_count,log_geodesic_assignment_count
open_robustness,1001,19,16,491,13.176999999999998,8.338017768074948,20.679717237827237,18.43288395319965,8.143839621652168,True,1,True,12,44,3.8066624897703196
open_robustness,1001,19,17,492,7.944999999999997,10.144827747597464,21.376055319905838,19.231786927961753,10.003661827140386,False,0,True,8,22,3.1354942159291497
open_robustness,1001,19,18,493,8.520999999999995,12.178355541589918,22.35625783233521,19.79329128068438,11.977794247092923,False,0,True,10,29,3.4011973816621555
open_robustness,1001,19,20,495,11.47899999999997,16.592307566730145,25.057879644960487,22.219801629773244,16.099245382608558,False,0,True,2,2,1.0986122886681098
open_robustness,1001,20,13,513,7.462999999999998,6.745723535903188,21.817377665059457,19.94168555527711,6.384400253295897,True,1,True,8,21,3.091042453358316
open_robustness,1001,20,14,514,6.386000000000001,6.957398386699127,21.339987805163545,19.497213286212975,6.751455846477929,False,0,True,10,33,3.5263605246161616
open_robustness,1001,20,15,515,6.839,8.02083507101836,21.3907347965005,19.635696846442183,7.748995057741994,False,0,True,3,30,3.4339872044851463
open_robustness,1001,20,16,516,6.756999999999998,9.44873979855877,21.86423140624483,19.719983645761864,9.173596441319582,False,0,True,9,37,3.6375861597263857
open_robustness,1001,20,17,517,4.379999999999997,11.06823867345401,22.583040024781088,20.438919467161575,10.858452828869556,True,2,True,11,21,3.091042453358316
open_robustness,1001,20,18,518,6.3729999999999976,12.924709797540181,23.51048270479667,21.34363686977392,12.70040561992773,False,0,True,6,14,2.70805020110221
open_robustness,1001,20,19,519,4.001999999999997,15.093857416411922,24.61062917234984,22.18616684295258,14.640279604225832,False,0,True,2,3,1.3862943611198906
open_robustness,1001,21,13,538,2.737999999999999,8.317246677881595,23.12684308026481,21.431501782723004,7.980500316619871,False,0,True,10,26,3.295836866004329
open_robustness,1001,21,14,539,6.216000000000001,8.695237308405982,22.80935552203925,21.068496999038874,8.277075253749125,False,0,True,15,87,4.477336814478207
open_robustness,1001,21,17,542,2.9739999999999984,12.148539593241095,23.76613436619744,21.58129447646712,11.867342438223918,False,0,False,0,1,0.6931471805599453
open_robustness,1001,22,13,563,2.070000000000001,10.1927842278305,24.700482701504843,23.115282700223318,9.576600379943844,False,0,True,1,1,0.6931471805599453
open_robustness,1002,2,3,53,31.33499999999992,64.71875146421237,46.690722818657754,50.135664193703875,63.08409074638751,False,0,True,1,1,0.6931471805599453
open_robustness,1002,3,3,78,32.079999999999956,61.5525316524634,43.538149901821264,46.969444381954894,60.02113268735871,True,1,True,8,17,2.8903717578961645
open_robustness,1002,3,4,79,31.299999999999923,59.667549560704614,41.69276514081989,45.05281485517892,58.82484490398274,True,1,True,6,17,2.8903717578961645
open_robustness,1002,4,2,102,27.559999999999913,62.396656670324255,44.372375695264836,47.81356939981575,58.3714233931524,False,0,True,1,1,0.6931471805599453
open_robustness,1002,4,3,103,32.27999999999995,59.60682812554713,41.63257663219109,45.02374085503862,56.99405868994704,False,0,True,8,21,3.091042453358316
open_robustness,1002,4,4,104,29.16499999999997,57.084969962656835,39.23516762117767,42.50188269214833,55.732833544125775,False,0,True,7,13,2.6390573296152584
open_robustness,1002,4,5,105,28.94999999999995,55.39362159587331,37.62329293295201,40.647080506188814,54.59579741752079,False,0,True,6,8,2.1972245773362196
open_robustness,1002,4,7,107,27.50999999999994,53.87879358633193,36.77527519312642,39.16227079975046,52.72556185505614,False,0,True,1,1,0.6931471805599453
open_robustness,1002,4,8,108,30.87499999999994,52.67652832904441,35.90943984289114,38.78218432252523,52.0068869421156,False,0,True,3,5,1.791759469228055
open_robustness,1002,5,3,128,25.91999999999996,55.44003903671815,38.85674466039066,41.38300301507633,54.008902747021956,False,0,True,3,4,1.6094379124341003
open_robustness,1002,5,4,129,28.78999999999995,54.13030633114151,37.19019665586756,39.503814266469085,52.67625257021782,True,1,True,4,6,1.9459101490553132
open_robustness,1002,5,5,130,29.044999999999952,52.38573436171266,35.11297581538187,38.04844784358113,51.47173929098489,False,0,True,7,15,2.772588722239781
open_robustness,1002,5,6,131,28.01499999999996,51.02897281830633,33.8772808087177,36.23571753831583,50.40454997647029,False,0,True,3,3,1.3862943611198906
open_robustness,1002,5,7,132,30.23499999999992,50.12717531624867,33.1089529376288,35.62460844045598,49.4835702321033,False,0,True,1,1,0.6931471805599453
open_robustness,1002,5,8,133,33.72999999999993,49.238543312024454,32.72415291961582,35.12653940824983,48.7170928873444,True,1,True,6,8,2.1972245773362196
open_robustness,1002,6,3,153,24.389999999999933,52.443334760410515,36.5816779293324,38.87019388345085,51.07301556620645,False,0,False,0,1,0.6931471805599453
open_robustness,1002,6,4,154,28.39499999999994,50.80757468301841,34.80488752455926,37.23443380605875,49.66164443441306,False,0,True,9,28,3.367295829986474
open_robustness,1002,6,5,155,26.864999999999984,50.64717922041957,33.63340928032176,36.06409194991106,48.382138116538506,False,0,True,7,17,2.8903717578961645
open_robustness,1002,6,6,156,28.244999999999955,48.06679500928783,31.555335285607025,33.94061148968518,47.24521141257791,True,1,True,6,17,2.8903717578961645
open_robustness,1002,6,7,157,26.264999999999965,47.1224170627161,30.524905923659347,32.40589427613463,46.261377692457344,False,0,True,1,4,1.6094379124341003
open_robustness,1002,6,8,158,29.014999999999958,46.167135300083764,29.901287046711843,31.77897877089167,45.44058188979134,True,3,True,14,20,3.044522437723423
open_robustness,1002,6,9,159,28.54999999999997,45.139160183257374,29.715971824661715,31.244816176738198,44.79178776131972,True,1,True,3,4,1.6094379124341003
open_robustness,1002,6,11,161,29.969999999999935,47.74124252566262,32.82769440336292,33.846898519143444,44.0386062822221,False,0,False,0,0,0.0
open_robustness,1002,7,4,179,26.359999999999953,47.56109455291354,32.65953294888315,33.98795367595388,46.69713871452192,False,0,True,3,7,2.0794415416798357
open_robustness,1002,7,5,180,26.529999999999955,46.1932507950452,30.96969179890459,32.43779757254628,45.334039362503766,False,0,True,8,21,3.091042453358316
open_robustness,1002,7,6,181,25.199999999999953,44.885563126371,29.540059434921027,31.074406032006625,44.118633677987056,False,0,True,1,3,1.3862943611198906
open_robustness,1002,7,7,182,27.51999999999995,43.59845909248249,28.330896170714784,29.42016761587821,43.06342882536668,False,0,True,5,8,2.1972245773362196
open_robustness,1002,7,8,183,27.389999999999922,42.75619696602572,27.468153353502547,28.372130457812045,42.180449484044914,False,0,True,3,4,1.6094379124341003
open_robustness,1002,7,9,184,28.87499999999996,41.79210562025688,27.037943897376913,27.897761613737703,41.48069535396367,False,0,True,4,8,2.1972245773362196
open_robustness,1002,7,10,185,28.86999999999993,41.911116991449425,26.837875065316354,27.199519050146797,40.97355497530396,False,0,True,1,1,0.6931471805599453
open_robustness,1002,7,11,186,29.53999999999993,41.78477504120373,27.243549771515422,27.18115816592325,40.66623512785273,False,0,True,1,6,1.9459101490553132
open_robustness,1002,8,4,204,24.054999999999943,44.603062033823576,31.16751804565182,31.30204742530129,43.79291145175295,False,0,True,4,9,2.302585092994046
open_robustness,1002,8,5,205,25.389999999999954,43.68273476390977,29.356223535029745,30.048588028480385,42.33640814026165,False,0,True,11,30,3.4339872044851463
open_robustness,1002,8,6,206,25.299999999999937,41.88925824086527,27.668260244622388,28.046616590628112,41.03230638058488,False,0,True,2,7,2.0794415416798357
open_robustness,1002,8,7,207,26.39499999999998,40.73902032269977,26.540733443804676,26.927863228335397,39.89555403168622,False,0,True,13,29,3.4011973816621555
open_robustness,1002,8,8,208,28.390000000000015,39.377136345388024,25.80130170114502,25.66526330624209,38.94080954440775,True,2,True,12,21,3.091042453358316
open_robustness,1002,8,9,209,29.17499999999997,38.43812956403971,24.87481938873931,25.111977291664658,38.18172882867034,False,0,True,5,10,2.3978952727983707
open_robustness,1002,8,10,210,29.519999999999914,38.46492463338129,24.65270429944729,24.545885390412433,37.6301546184975,False,0,True,4,5,1.791759469228055
open_robustness,1002,8,11,211,25.969999999999914,38.344485832990244,24.972804937334978,25.038049872780952,37.29529472697026,False,0,True,6,14,2.70805020110221
open_robustness,1002,8,12,212,25.62999999999989,38.10049601422298,25.728878124243085,25.574620164048618,37.18300462341308,True,1,True,5,10,2.3978952727983707
open_robustness,1002,9,5,230,23.934999999999924,40.27459349268325,28.07547409253309,27.41173572790289,39.40076492431496,False,0,True,3,11,2.4849066497880004
open_robustness,1002,9,6,231,23.689999999999895,38.78421780845072,26.338100034988113,25.626477135742878,37.996039126631366,True,1,True,15,31,3.4657359027997265
open_robustness,1002,9,7,232,23.915,37.49317064538556,24.963399882957162,24.53085710609335,36.76552806498921,False,0,True,6,25,3.258096538021482
open_robustness,1002,9,8,233,25.04999999999994,36.284878753420415,23.895603589520398,23.62090403879797,35.72723709407366,False,0,True,4,15,2.772588722239781
open_robustness,1002,9,9,234,28.314999999999937,35.085229829660506,23.23580950144783,23.56465125548048,34.898327162608105,False,0,True,6,17,2.8903717578961645
open_robustness,1002,9,10,235,27.48499999999997,35.30338049933928,23.029871588598517,23.446454365190245,34.29398429775029,True,1,True,4,8,2.1972245773362196
open_robustness,1002,9,11,236,26.87499999999992,35.138468022486734,23.175753953075567,23.171221123408674,33.92621156530583,False,0,True,12,21,3.091042453358316
open_robustness,1002,9,12,237,27.62499999999993,34.748489382147966,23.526736842205104,23.618087914952245,33.80273147583008,True,1,True,14,32,3.4965075614664802
open_robustness,1002,9,13,238,23.189999999999902,34.33184533938608,24.302248569170114,24.31270671948772,33.92621156530583,False,0,True,1,4,1.6094379124341003
open_robustness,1002,9,14,239,22.379999999999878,34.8615063554205,25.128785376943323,24.86999686325747,34.293984297750285,False,0,True,1,1,0.6931471805599453
open_robustness,1002,9,21,246,24.379999999999942,43.80782333900383,41.4557194560737,43.49633201455776,42.66194916924549,False,0,True,1,4,1.6094379124341003
open_robustness,1002,9,22,247,26.174999999999955,44.99731344166387,42.61444200398085,44.685822117217796,44.4853037520125,False,0,False,0,1,0.6931471805599453
open_robustness,1002,10,5,255,23.94999999999994,37.15636347548664,27.00138808335701,26.34211256027185,36.54205237979914,False,0,True,1,9,2.302585092994046
open_robustness,1002,10,6,256,24.384999999999952,35.3555750809588,25.1742825253096,24.48397235688298,35.02285403589144,False,0,True,14,44,3.8066624897703196
open_robustness,1002,10,7,257,25.394999999999953,34.759610856183286,23.82872931251471,22.827820218136473,33.683903713856644,False,0,True,5,23,3.1780538303479458
open_robustness,1002,10,8,258,26.064999999999976,33.16102926159296,22.742752752968766,22.220661274782856,32.54745436870614,False,0,True,9,40,3.713572066704308
open_robustness,1002,10,9,259,27.035000000000004,31.825225984548712,21.985703838746392,21.93830957061634,31.635337113033685,False,0,True,7,37,3.6375861597263857
open_robustness,1002,10,10,260,26.639999999999983,32.01198508888786,21.75406253897538,21.663638961744763,30.96738081467658,False,0,True,7,16,2.833213344056216
open_robustness,1002,10,11,261,28.434999999999945,31.297267808571622,21.576140597820935,21.611420060557748,30.55959991035136,False,0,True,8,12,2.5649493574615367
open_robustness,1002,10,12,262,27.904999999999944,31.503079205083644,21.802130099878312,21.37464990367859,30.422458328247068,False,0,True,9,19,2.995732273553991
open_robustness,1002,10,13,263,26.80999999999992,30.934728938193622,22.379923556611267,22.56416259027186,30.55959991035136,False,0,True,8,23,3.1780538303479458
open_robustness,1002,10,14,264,29.68499999999999,31.674710603599195,23.502266674885444,23.65598564426717,30.96738081467658,False,0,True,4,14,2.70805020110221
open_robustness,1002,10,20,270,26.93999999999993,40.4998421392719,38.22380982597807,40.18835081482583,38.220010875590354,False,0,False,0,2,1.0986122886681098
open_robustness,1002,10,21,271,27.744999999999937,40.590837811001144,38.254406543228946,40.27934648655508,40.03677337681125,False,0,True,9,28,3.367295829986474
open_robustness,1002,10,22,272,23.02999999999995,42.29410552146767,40.035229619963,42.12662393738922,41.97432030915656,False,0,False,0,0,0.0
open_robustness,1002,11,5,280,14.98099999999996,34.19391705114406,26.469302314474277,25.002519070491182,33.779807588844875,False,0,False,0,1,0.6931471805599453
open_robustness,1002,11,6,281,23.50999999999999,32.69412421359344,24.662019382885813,24.048634454216874,32.13026787051043,False,0,True,7,34,3.5553480614894135
open_robustness,1002,11,7,282,23.419999999999927,30.937168181077027,23.287480247833138,22.440255948084435,30.66527642164282,False,0,True,9,30,3.4339872044851463
open_robustness,1002,11,8,283,25.764999999999972,30.035442522222453,21.785099446021793,21.087577320321824,29.41242245199137,False,0,True,6,28,3.367295829986474
open_robustness,1002,11,9,284,25.299999999999976,28.62986437186269,21.04250614947953,20.971213081165857,28.399795120153314,False,0,True,11,41,3.7376696182833684
open_robustness,1002,11,10,285,26.94999999999998,28.014527734721938,20.572806422080888,20.672210900815546,27.653796902642444,False,0,True,8,22,3.1354942159291497
open_robustness,1002,11,11,286,25.51499999999995,27.691720107044258,20.555356114917338,20.667517410174757,27.196377613427575,False,0,True,2,4,1.6094379124341003
open_robustness,1002,11,12,287,25.455000000000005,28.442736508924707,20.840193001701234,20.915126304691917,27.042185180664063,False,0,True,8,18,2.9444389791664403
open_robustness,1002,11,13,288,28.73999999999995,27.55445683967519,21.192117888726575,21.076956699355403,27.196377613427575,True,1,True,18,56,4.04305126783455
open_robustness,1002,11,14,289,27.98499999999995,28.260713297568604,22.20524023651882,22.35225442709116,27.65379690264244,False,0,True,3,11,2.4849066497880004
open_robustness,1002,11,17,292,27.204999999999988,31.44938276334876,27.331852011842116,28.152660946352455,30.665276421642815,False,0,True,7,16,2.833213344056216
open_robustness,1002,11,18,293,23.58999999999995,32.63185764524726,28.750855455166004,29.97034457092466,32.13026787051042,False,0,False,0,0,0.0
open_robustness,1002,11,20,295,21.569999999999943,36.08627646935084,33.70416763350662,35.62846864084383,35.58824300160999,False,0,True,2,23,3.1780538303479458
open_robustness,1002,11,21,296,24.824999999999974,37.845398800643466,35.822506619327186,37.81186955609097,37.53261289915131,False,0,True,13,64,4.174387269895637
open_robustness,1002,12,6,306,13.061000000000002,29.738246564305133,24.31061731159593,23.86485418124431,29.342126970393497,False,0,True,2,12,2.5649493574615367
open_robustness,1002,12,7,307,22.619999999999955,28.35395637439325,22.687734692610295,22.330093518545294,27.730226824382484,True,2,True,10,46,3.8501476017100584
open_robustness,1002,12,8,308,23.424999999999958,26.703681385610466,21.496226770226635,21.002115983532835,26.33812628510891,False,0,True,9,34,3.5553480614894135
open_robustness,1002,12,9,309,23.79,25.61745493218037,20.50655526822943,20.32668599908767,25.202274988235146,False,0,True,13,24,3.2188758248682006
open_robustness,1002,12,10,310,26.62499999999995,24.63253019712502,19.963903101457383,19.29417649917498,24.3585464436722,False,0,True,14,41,3.7376696182833684
open_robustness,1002,12,11,311,26.434999999999963,24.399021012414124,19.93812192212553,19.50566897224816,23.837979297920437,False,0,True,8,30,3.4339872044851463
open_robustness,1002,12,12,312,25.424999999999965,23.999611733294003,20.060053981018545,19.579530080842687,23.66191203308105,False,0,True,5,21,3.091042453358316
open_robustness,1002,12,13,313,26.789999999999985,24.17444514216249,20.6232597751583,20.51140810707543,23.837979297920437,False,0,True,16,50,3.9318256327243257
open_robustness,1002,12,14,314,25.39,24.480583358047337,21.262663366685093,20.994192237948504,24.3585464436722,False,0,True,2,4,1.6094379124341003
open_robustness,1002,12,15,315,29.619999999999983,25.753467852353374,22.55486785248687,22.304915542210544,25.202274988235143,False,0,False,0,2,1.0986122886681098
open_robustness,1002,12,16,316,25.119999999999948,27.33234420973825,24.000858132395066,24.067142756252917,26.338126285108906,True,1,True,4,10,2.3978952727983707
open_robustness,1002,12,17,317,25.194999999999997,28.3619465554216,25.76119558750135,26.110061088438623,27.73022682438248,False,0,True,8,28,3.367295829986474
open_robustness,1002,12,18,318,24.354999999999965,30.112032814327428,27.708517644890588,28.429163934015964,29.342126970393494,False,0,True,2,6,1.9459101490553132
open_robustness,1002,12,19,319,25.489999999999952,31.701098524319967,29.832150354659575,31.215317428372337,31.13971262640874,False,0,True,8,44,3.8066624897703196
open_robustness,1002,12,20,320,24.05499999999993,33.41109578319581,32.178721372937204,33.50477628261432,33.09273850344787,False,0,True,15,110,4.709530201312334
open_robustness,1002,12,21,321,21.44499999999997,35.974615630101496,34.6108474220003,36.15295045709153,35.17532278108444,False,0,True,4,47,3.871201010907891
open_robustness,1002,12,22,322,15.874999999999963,38.85010256239074,37.39619427492468,39.02843738938076,37.365808913270016,False,0,False,0,0,0.0
open_robustness,1002,13,6,331,7.516999999999997,27.29680324631961,24.24929661762612,24.18894486535835,26.691182251207493,False,0,False,0,0,0.0
open_robustness,1002,13,7,332,13.933000000000007,25.290139175236266,22.668104807918905,22.670568445759322,24.908317376976353,False,0,True,5,19,2.995732273553991
open_robustness,1002,13,8,333,24.334999999999937,23.491429108253882,21.381829782976776,21.152318047947624,23.348569357260953,True,2,True,14,58,4.07753744390572
open_robustness,1002,13,9,334,23.92999999999999,22.407497613116643,20.27713011586621,19.984073326912416,22.059316838993524,True,1,True,8,28,3.367295829986474
open_robustness,1002,13,10,335,23.63499999999995,21.23880879648504,19.724611398127877,18.57739535155191,21.090224742022453,False,0,True,11,40,3.713572066704308
open_robustness,1002,13,11,336,24.01999999999995,21.151330888841347,19.465790137470826,18.14792420213103,20.486777487651974,False,0,True,6,21,3.091042453358316
open_robustness,1002,13,12,337,23.994999999999976,20.607203592847355,19.67400971637877,18.462048214950418,20.28163888549804,False,0,True,6,22,3.1354942159291497
open_robustness,1002,13,13,338,26.390000000000004,20.79855869455946,20.423970345566644,19.576359589150773,20.48677748765197,False,0,True,16,56,4.04305126783455
open_robustness,1002,13,14,339,26.95000000000001,21.245192652451525,20.897298803069773,20.724424947593,21.09022474202245,False,0,True,1,6,1.9459101490553132
open_robustness,1002,13,15,340,28.92999999999998,22.58649100826034,22.325323937484544,21.549397103285497,22.05931683899352,True,1,True,5,18,2.9444389791664403
open_robustness,1002,13,16,341,28.71499999999996,24.126999222517355,23.50282697299871,22.8204418721068,23.348569357260953,False,0,True,9,33,3.5263605246161616
open_robustness,1002,13,17,342,23.594999999999978,25.28743867572399,25.235521510290578,25.045051810381107,24.90831737697635,False,0,True,9,31,3.4657359027997265
open_robustness,1002,13,18,343,21.199999999999964,27.323951822570823,27.26216752196168,27.552531034952825,26.691182251207486,False,0,True,2,11,2.4849066497880004
open_robustness,1002,13,19,344,21.67499999999994,28.91898274258379,29.35186048532483,30.15795672437152,28.65554915327571,False,0,True,9,60,4.110873864173311
open_robustness,1002,13,20,345,20.644999999999968,31.363117432414665,31.695540156171596,32.743307555978284,30.766672496031507,False,0,True,1,7,2.0794415416798357
open_robustness,1002,13,21,346,13.489999999999927,36.110030096268034,35.08770296722383,36.31172729339913,32.99639567549702,False,0,True,1,1,0.6931471805599453
open_robustness,1002,14,7,357,6.5499999999999945,22.56172969069905,23.001405096460424,22.945481503190425,22.24265187600625,False,0,True,3,5,1.791759469228055
open_robustness,1002,14,8,358,13.902999999999961,20.63231099064918,21.577432843298006,21.220053855385714,20.480893021444338,False,0,True,3,21,3.091042453358316
open_robustness,1002,14,9,359,23.939999999999994,19.11725742723902,20.651424760340888,20.41219600584839,18.99801956331568,False,0,True,4,31,3.4657359027997265
open_robustness,1002,14,10,360,22.359999999999943,18.05274116143182,19.903592238268327,18.392653818377962,17.863618547036825,False,0,True,7,45,3.828641396489095
open_robustness,1002,14,11,361,25.45499999999996,17.393284688618564,19.644989546697428,18.19903403826922,17.146992148875142,False,0,True,8,39,3.6888794541139363
open_robustness,1002,14,12,362,23.849999999999962,17.161355981709104,19.731624174446154,18.09410380940892,16.901365737915036,False,0,True,7,28,3.367295829986474
open_robustness,1002,14,13,363,25.459999999999976,17.373768010464403,20.32163909357994,18.534830401174737,17.14699214887514,False,0,True,10,52,3.970291913552122
open_robustness,1002,14,14,364,26.434999999999995,18.058873434647833,21.023017795717873,20.03096773609123,17.863618547036825,False,0,True,8,18,2.9444389791664403
open_robustness,1002,14,15,365,26.009999999999966,20.213244298808696,22.36567097492605,21.412466805262216,18.998019563315676,False,0,True,8,23,3.1780538303479458
open_robustness,1002,14,16,366,23.424999999999947,20.927461147093965,23.71253855896063,22.615744917790114,20.48089302144433,False,0,True,12,56,4.04305126783455
open_robustness,1002,14,17,367,21.09499999999995,22.520142648762846,25.21757831372249,24.529193233504078,22.242651876006246,False,0,True,13,61,4.127134385045092
open_robustness,1002,14,18,368,20.284999999999965,24.463380085877272,27.354227764740305,27.201294241907423,24.22252046943496,False,0,True,8,29,3.4011973816621555
open_robustness,1002,15,6,381,7.046999999999995,22.482765996434875,25.534744613467325,25.5753544188194,21.99759711699802,False,0,True,2,3,1.3862943611198906
open_robustness,1002,15,7,382,15.44399999999998,19.883106769401177,23.816268361375965,23.59299874144936,19.796447749704182,False,0,True,8,28,3.367295829986474
open_robustness,1002,15,8,383,15.476999999999979,18.061068706323518,22.607917538829128,22.00109007578,17.794121500805,False,0,True,10,30,3.4339872044851463
open_robustness,1002,15,9,384,18.849999999999962,16.163663304095607,21.30572014231462,20.614594714983816,16.065133935255215,False,0,True,9,36,3.6109179126442243
open_robustness,1002,15,10,385,23.98999999999996,14.934188795413586,20.599410635897893,19.275225843055388,14.706211225995686,False,0,True,4,17,2.8903717578961645
open_robustness,1002,15,11,386,24.394999999999936,13.961655959643542,20.280033535997934,18.05844924142445,13.826898451321222,False,0,True,10,54,4.007333185232471
open_robustness,1002,15,12,387,24.639999999999944,13.729121764205685,20.36730054485312,17.952703110786157,13.521092590332032,False,0,True,6,43,3.784189633918261
open_robustness,1002,15,13,388,23.71499999999998,13.991086006723773,20.711943120729963,18.373782542778898,13.82689845132122,False,0,True,5,50,3.9318256327243257
open_robustness,1002,15,14,389,25.974999999999977,14.915683945021584,21.679307982617953,20.208719926658517,14.706211225995684,False,0,True,4,49,3.912023005428146
open_robustness,1002,15,15,390,21.51499999999995,16.35460582041695,22.68348891877211,21.08464426765197,16.06513393525521,False,0,True,3,54,4.007333185232471
open_robustness,1002,15,16,391,22.25999999999996,17.979023064378975,24.13363463934027,22.677136948377264,17.794121500804994,False,0,True,11,206,5.332718793265369
open_robustness,1002,15,17,392,21.144999999999968,20.06408097308067,25.87749960299334,24.604838690974095,19.796447749704175,False,0,True,13,215,5.375278407684165
open_robustness,1002,15,18,393,18.624999999999982,22.55576428912955,27.86933990821745,27.006794166508097,21.997597116998012,False,0,True,6,77,4.356708826689592
open_robustness,1002,16,6,406,12.266999999999985,20.192236187361917,26.43593362302396,25.863054311957185,20.097526043169204,False,0,True,3,12,2.5649493574615367
open_robustness,1002,16,7,407,15.354999999999967,18.10829753447467,24.78077441545481,24.316925743020683,17.66113296594736,False,0,True,8,19,2.995732273553991
open_robustness,1002,16,8,408,15.597999999999969,15.42108384598992,23.553539383718327,22.286190756389402,15.383336248015759,False,0,True,4,15,2.772588722239781
open_robustness,1002,16,9,409,17.205,13.47122419069791,22.362703608245198,20.97180098156014,13.345591125603748,False,0,True,4,27,3.332204510175204
open_robustness,1002,16,10,410,19.31999999999997,11.757123914800244,21.63696403743086,19.673571833965255,11.67428467863048,False,0,True,6,56,4.04305126783455
open_robustness,1002,16,11,411,25.329999999999956,10.670518267637767,21.304524952251818,18.19771110102314,10.545112371011227,False,0,True,14,105,4.663439094112067
open_robustness,1002,16,12,412,24.90499999999993,10.34170469176577,21.431811185609405,18.21298062328587,10.14081944274902,False,0,True,4,122,4.812184355372417
open_robustness,1002,16,13,413,22.204999999999984,10.588390298787973,21.85122129067917,19.02062481620735,10.545112371011225,False,0,True,2,99,4.605170185988092
open_robustness,1002,16,14,414,26.685,11.850521705712676,22.539180600689434,20.461756602020753,11.674284678630476,False,0,True,6,84,4.442651256490317
open_robustness,1002,16,15,415,21.37499999999995,13.541351518715233,23.66478926738301,21.88595027834027,13.345591125603743,False,0,True,9,162,5.093750200806762
open_robustness,1002,16,16,416,18.139999999999986,15.859891990120943,25.17000947802982,23.50777245261455,15.383336248015754,False,0,True,8,208,5.342334251964811
open_robustness,1002,16,17,417,16.294999999999913,18.719493615176148,27.008298167621867,25.324182041835613,17.661132965947353,False,0,True,2,74,4.31748811353631
open_robustness,1002,16,18,418,8.45299999999999,21.61383689174207,29.095770743498257,27.44006807239578,20.097526043169196,False,0,True,1,9,2.302585092994046
open_robustness,1002,17,6,431,12.289999999999983,18.710901658630995,28.019151135957806,27.1715095502714,18.622011714487524,False,0,True,3,10,2.3978952727983707
open_robustness,1002,17,7,432,12.249999999999984,16.00900229572695,26.470491469907692,25.769938873664508,15.961966823656752,False,0,True,9,23,3.1780538303479458
open_robustness,1002,17,8,433,18.629999999999967,13.525683595085528,25.025404694110826,24.234064866801035,13.398350695446133,True,1,True,12,25,3.258096538021482
open_robustness,1002,17,9,434,15.434999999999983,11.053440358435218,23.884374437303947,22.286870352806854,10.998798558499008,False,0,True,7,32,3.4965075614664802
open_robustness,1002,17,10,435,19.13499999999996,8.922839791538662,23.116488793569264,20.925170746844977,8.897060750402497,False,0,True,7,55,4.02535169073515
open_robustness,1002,17,11,436,22.72499999999995,7.391949771950451,22.816995842398022,20.448098176912588,7.353105612997837,False,0,True,8,238,5.476463551931511
open_robustness,1002,17,12,437,22.81499999999997,6.898471713726912,22.82385478663742,20.11350256216539,6.760546295166009,False,0,True,4,569,6.345636360828596
open_robustness,1002,17,13,438,22.744999999999955,7.458261435108328,23.259540592848037,20.743395579488155,7.353105612997836,False,0,True,10,979,6.887552571664617
open_robustness,1002,17,14,439,21.878999999999973,9.043464078613656,23.971106543767696,21.40661187916748,8.897060750402492,False,0,True,4,212,5.3612921657094255
open_robustness,1002,17,15,440,19.359999999999985,11.085378789448145,25.088243601243555,22.79416777827286,10.998798558499002,False,0,True,11,62,4.143134726391533
open_robustness,1002,17,16,441,16.45999999999992,13.567431121587955,26.509775443269255,24.59337158261031,13.398350695446128,False,0,True,4,8,2.1972245773362196
open_robustness,1002,17,17,442,13.82999999999993,19.374362635261406,28.872582150394813,26.83642088984959,15.961966823656747,False,0,True,3,7,2.0794415416798357
open_robustness,1002,18,7,457,7.795999999999997,14.901513011133636,28.174739885022785,27.163258597577602,14.849432488236939,False,0,True,4,9,2.302585092994046
open_robustness,1002,18,8,458,12.974999999999985,12.091063669212563,26.8232992637699,26.67026135774548,12.051434010164508,True,1,True,6,21,3.091042453358316
open_robustness,1002,18,9,459,10.891999999999971,9.340872003211034,25.723168445052668,24.621984193506233,9.311005857243766,False,0,True,9,49,3.912023005428146
open_robustness,1002,18,10,460,12.507999999999976,6.748397001233927,24.901725706677574,24.011217526230972,6.69917534772307,False,0,True,5,89,4.499809670330265
open_robustness,1002,18,11,461,20.429999999999968,4.487129638891663,24.674951394173537,22.76548445738414,4.448530375201249,False,0,True,13,299,5.703782474656201
open_robustness,1002,18,12,462,23.609999999999985,3.4768153735101808,24.65221310694599,22.331761775776638,3.3802731475830043,False,0,True,9,390,5.968707559985366
open_robustness,1002,18,13,463,21.974999999999955,4.520982032670409,25.02783723752046,22.644783355730446,4.448530375201246,False,0,True,7,398,5.988961416889864
open_robustness,1002,18,14,464,19.599999999999945,6.804278736677214,25.829234505157757,23.60560948161385,6.699175347723064,False,0,True,12,472,6.159095388491933
open_robustness,1002,18,15,465,13.059999999999935,9.445467018434488,27.321687122977504,25.046831987237837,9.311005857243758,False,0,True,5,44,3.8066624897703196
open_robustness,1002,18,16,466,10.921999999999978,12.141437629884257,29.57736782233798,27.329869395775894,12.0514340101645,False,0,True,2,7,2.0794415416798357
open_robustness,1002,19,8,483,3.3499999999999845,11.699869330585997,29.162874348945078,28.885110611554673,11.56766247558594,False,0,True,4,10,2.3978952727983707
open_robustness,1002,19,9,484,11.636999999999995,8.907333556409112,27.88843198712288,27.53605455830777,8.675746856689457,False,0,True,5,29,3.4011973816621555
