evaluation,source,fitness,final_x,final_y,latent_0,latent_1,cell_x,cell_y,inserted,replaced,latent_clipped,steps,food_collected,wall_collisions,hazard_contacts,path_length,displacement,loop_score,bbox_area,is_loop,is_near_still,assignment_geodesic_distance
129,mutated_elite,4.851999999999999,0.2142004897667118,-0.9222371394899983,0.06417736411094666,0.30318522453308105,7,5,False,False,False,199,1,5,0,2.075897455215454,0.9756535887718201,1.8475851432361436,0.5353918075561523,True,False,0.23659749391382529
130,mutated_elite,10.180999999999978,0.24650908917814443,0.9301346668582199,-0.12266384065151215,0.7637922167778015,6,6,False,False,False,242,2,5,1,5.250059127807617,1.9434514045715332,3.1121426068443307,3.4076333045959473,True,False,0.2669183967364208
131,mutated_elite,6.330999999999998,0.48475591865788004,-0.7863841393566373,0.08573638647794724,1.0673823356628418,7,7,False,False,False,197,1,23,2,4.8581976890563965,1.212609052658081,6.598185554181241,1.7619683742523193,True,False,0.5213231666231615
132,mutated_elite,1.296000000000001,-0.7290787506284431,-0.7118426446868975,0.10613033175468445,0.04884553700685501,7,5,False,False,False,162,0,0,0,0.044753704220056534,0.04472178965806961,0.03771556465965033,7.089567952789366e-05,False,True,0.245640624790357
133,mutated_elite,4.449999999999989,-0.3157383672581501,-0.876143656891778,-0.42440396547317505,0.3813602924346924,6,6,False,False,False,190,1,74,0,6.792510032653809,0.4170146584510803,2.278938910079129,1.9819263219833374,True,False,0.35253668753475703
134,mutated_elite,5.06,-0.10353546870444429,-0.8516052136184953,0.5491870641708374,0.9376921057701111,8,6,False,False,False,195,1,2,0,3.1494486331939697,0.6433151364326477,5.5299421466074685,0.5109307765960693,True,False,0.367037930472258
135,mutated_elite,1.214999999999988,-0.9220195402152631,-0.9687104855348843,-0.5843096375465393,-0.12170194089412689,5,4,False,False,False,200,1,152,0,3.9449703693389893,0.2973945140838623,1.1426794162764982,1.2694487571716309,True,False,0.2607986812630534
136,mutated_elite,6.0559999999999965,-0.46915988331625585,0.8664874820894143,-0.3990461230278015,-0.15543405711650848,6,4,False,False,False,187,1,9,0,5.381894111633301,1.6474591493606567,5.412527248443429,1.3877860307693481,True,False,0.18778909802533028
137,mutated_elite,-1.6149999999999982,-0.9678094699833366,0.97320472688633,-1.6057907342910767,-1.2234529256820679,3,2,False,False,False,150,0,110,0,2.172330856323242,1.740438461303711,7.213005184101921,1.1940470933914185,True,False,0.31693607632510995
138,mutated_elite,4.923000000000001,0.6155395443626803,-0.6822133959040733,-0.48917484283447266,0.598656177520752,6,6,False,False,False,176,1,4,5,4.650234699249268,1.3644754886627197,6.571412426890644,0.7728383541107178,True,False,0.28421741959057767
139,mutated_elite,-1.6049999999999986,-0.9736830305131959,0.9718005245788172,-1.5141994953155518,-1.152862787246704,3,2,False,False,False,150,0,111,0,2.4949796199798584,1.7435686588287354,0.8109173966313765,1.2076472043991089,False,False,0.2903332870826152
140,mutated_elite,4.138000000000001,-0.7185424144735617,-0.5290478589020918,-0.07005155086517334,0.012850694358348846,6,5,False,False,False,206,1,0,0,0.242937371134758,0.24267935752868652,0.03673934089977856,0.007600740529596806,False,False,0.26554314790957856
141,mutated_elite,7.7829999999999995,-0.4596820140798341,-0.47681728039597704,-0.26969969272613525,0.13681240379810333,6,5,True,True,False,241,2,2,0,2.9596714973449707,0.38627588748931885,3.70244823248789,0.3315598964691162,True,False,0.23318506604552397
142,mutated_elite,5.27,0.8692189893758372,-0.23730093969549496,0.2776840925216675,0.8567180037498474,7,6,True,True,False,190,1,2,2,3.24021053314209,1.6768887042999268,2.2681704338336868,1.255054235458374,True,False,0.4150288190152045
143,mutated_elite,1.8520000000000019,-0.8226590346904044,0.14601828437017556,-1.5241793394088745,-0.6395906805992126,4,3,True,True,False,139,0,38,0,5.75714635848999,0.8947107791900635,1.831241866590137,1.1234335899353027,True,False,0.4277324069239925
144,mutated_elite,1.622000000000001,-0.42057397292436205,-0.9158447077445337,0.11328883469104767,0.22641174495220184,7,5,False,False,False,154,0,3,0,1.9300612211227417,0.3622157871723175,6.224552957104126,0.08673649281263351,True,False,0.16694039063994137
145,mutated_elite,10.142999999999951,-0.5858579524966323,-0.37345349794545696,-0.45072799921035767,-0.048031628131866455,6,4,True,True,False,231,2,6,0,7.688233852386475,0.4198182225227356,11.103870711469819,1.0772030353546143,True,False,0.3011703122537606
146,mutated_elite,5.110999999999991,-0.5966691610659908,-0.973878693333575,-0.2889786958694458,0.7077339291572571,6,6,False,False,False,187,1,57,0,7.567503452301025,0.26298850774765015,3.3483508871289,2.1799874305725098,True,False,0.14854172029777524
147,mutated_elite,7.610999999999999,-0.2359561511500411,-0.7433375646039854,0.3648928999900818,0.342917799949646,7,5,False,False,False,242,2,2,0,2.6613738536834717,0.493813693523407,5.073012508744398,0.29275959730148315,True,False,0.17643205035233317
148,mutated_elite,3.3019999999999983,-0.5497709257860972,-0.005201432362617369,-1.8344920873641968,-0.9045305848121643,3,2,True,True,False,134,0,7,0,7.271424770355225,0.7696431279182434,2.9781531162943935,1.1125187873840332,True,False,0.6571902378356789
