seed,evaluation,fitness,source,blowup_ratio,geodesic_cell_x,geodesic_cell_y,geodesic_cell_arrival_rank,geodesic_cell_first_evaluation,evaluations_since_first_geodesic_cell_arrival,actual_run_inserted,actual_run_replaced
1005,11714,19.04499999999993,mutated_elite,1.3042121418489596,12,14,15,10263,1451,False,False
1005,11721,15.114999999999919,mutated_elite,1.2327139305606707,16,8,5,10373,1348,False,False
1005,11724,0.9130000000000005,mutated_elite,1.008452381628803,7,13,11,10176,1548,False,False
1005,11725,9.398999999999985,mutated_elite,1.1793928954754025,10,10,15,10055,1670,False,False
1005,11728,1.5910000000000004,mutated_elite,1.0796267918519218,7,11,13,10389,1339,False,False
1005,11731,9.534999999999998,mutated_elite,1.1966987694227982,5,8,6,10220,1511,False,False
1005,11733,7.667999999999994,mutated_elite,1.6369157091986188,9,12,21,10070,1663,False,False
1005,11736,21.64499999999992,mutated_elite,1.2723042851941029,16,14,2,11640,96,True,True
1005,11738,6.819999999999992,mutated_elite,1.1053148758424485,10,8,18,10102,1636,True,True
1005,11739,10.809000000000017,mutated_elite,1.1467989850298872,7,12,10,10215,1524,False,False
1005,11741,3.2529999999999974,mutated_elite,1.1257675893805787,5,11,25,10061,1680,False,False
1005,11745,24.52999999999995,mutated_elite,1.2748818326947786,16,14,3,11640,105,True,True
1005,11753,2.4130000000000007,mutated_elite,1.075713049389005,9,9,2,10323,1430,False,False
1005,11757,10.226999999999991,mutated_elite,1.0589332317015703,7,10,10,10437,1320,False,False
1005,11779,2.3319999999999985,mutated_elite,1.1057373169435896,8,16,16,10022,1757,False,False
1005,11780,17.059999999999963,mutated_elite,1.9063483049058643,14,18,7,10050,1730,False,False
1005,11783,5.538999999999992,mutated_elite,1.002043330170416,12,19,3,11118,665,False,False
1005,11793,9.171999999999933,mutated_elite,1.5462053387978758,12,11,49,10003,1790,False,False
1005,11797,12.739999999999903,mutated_elite,1.1008018803216097,14,7,1,11797,0,False,False
1005,11799,9.36799999999998,mutated_elite,1.1393495274746863,9,11,9,10199,1600,False,False
1005,11803,4.591999999999993,mutated_elite,1.083140680262798,11,12,24,10065,1738,False,False
1005,11804,2.5400000000000005,mutated_elite,1.8698953851335176,6,17,12,10027,1777,False,False
1005,11816,-2.9630000000000027,mutated_elite,1.0376350648369066,9,17,45,10014,1802,False,False
1005,11819,9.340999999999989,mutated_elite,1.1927725439643075,5,9,18,10080,1739,False,False
1005,11827,7.2149999999999945,mutated_elite,1.0494810132880825,7,14,22,10169,1658,True,True
1005,11828,24.264999999999972,mutated_elite,1.2044868047580517,16,16,1,11828,0,True,True
1005,11844,0.678,mutated_elite,1.1984675812166152,8,15,24,10006,1838,False,False
1005,11846,4.839999999999998,mutated_elite,1.1489482456821074,11,13,50,10046,1800,False,False
1005,11853,2.9709999999999974,mutated_elite,1.3273453884810809,11,8,12,10498,1355,False,False
1005,11860,0.5599999999999997,mutated_elite,1.018736937901797,9,15,111,10011,1849,False,False
1005,11863,5.786999999999998,mutated_elite,1.149495509301872,10,17,21,10203,1660,False,False
1005,11870,5.550999999999995,mutated_elite,1.0058779954536743,6,17,13,10027,1843,False,False
1005,11876,7.7700000000000005,mutated_elite,1.0077690678933577,10,15,45,10033,1843,False,False
1005,11877,2.9339999999999993,mutated_elite,1.1759284062242865,6,12,11,10062,1815,False,False
1005,11878,7.628999999999995,mutated_elite,1.2424895889318721,6,10,12,10366,1512,False,False
1005,11879,2.2769999999999997,mutated_elite,1.1129584385678537,7,16,18,10320,1559,False,False
1005,11888,11.091000000000031,mutated_elite,1.0963039650489868,12,16,9,10337,1551,False,False
1005,11891,6.980999999999996,mutated_elite,1.0253182144228896,5,9,20,10080,1811,False,False
1005,11916,7.543999999999991,mutated_elite,1.0672715802654407,12,14,16,10263,1653,False,False
1005,11917,0.6029999999999998,mutated_elite,1.0063140859805713,10,18,12,10029,1888,False,False
1005,11920,9.756999999999945,mutated_elite,1.0023825437178695,10,15,48,10033,1887,False,False
1005,11921,9.174999999999944,mutated_elite,1.6223335362369677,12,9,3,10066,1855,False,False
1005,11923,16.36999999999998,mutated_elite,1.2434231837552194,14,16,5,10091,1832,False,False
1005,11930,16.77999999999994,mutated_elite,1.1259730967596986,14,14,8,10291,1639,False,False
1005,11938,2.9749999999999996,mutated_elite,1.4667945600756338,11,20,10,10084,1854,False,False
1005,11942,13.809999999999937,mutated_elite,1.4805618546972792,13,9,4,10128,1814,False,False
1005,11943,5.592999999999998,mutated_elite,1.0062409399686212,9,14,110,10101,1842,False,False
1005,11952,20.129999999999885,mutated_elite,1.5848955890047682,16,9,1,11952,0,True,False
1005,11955,4.219999999999997,mutated_elite,1.2214645449340924,5,16,18,10002,1953,False,False
1005,11958,20.619999999999965,mutated_elite,1.2782414984746944,16,17,3,10921,1037,False,False
1005,11973,3.5649999999999977,mutated_elite,1.0775629796748147,10,10,20,10055,1918,False,False
1005,11975,17.284999999999943,mutated_elite,1.864229114953131,14,16,6,10091,1884,False,False
1005,11980,2.9659999999999993,mutated_elite,1.247756483603223,6,17,14,10027,1953,False,False
1005,11993,3.6769999999999983,mutated_elite,1.3648630431418787,11,20,11,10084,1909,False,False
1005,11994,14.934999999999917,mutated_elite,1.6403180907039385,16,8,7,10373,1621,False,False
1005,11995,5.632999999999995,mutated_elite,1.4862764380643791,6,8,7,10105,1890,False,False
1005,12016,11.244,mutated_elite,1.0386797366058798,9,10,5,10555,1461,True,True
1005,12031,3.112999999999998,mutated_elite,1.133805465202105,6,16,31,10013,2018,False,False
1005,12042,9.461000000000004,mutated_elite,1.332001684805726,6,10,13,10366,1676,False,False
1005,12044,0.11299999999999938,mutated_elite,1.5909144347369752,5,13,23,10018,2026,False,False
1005,12061,9.967999999999972,mutated_elite,1.8907978608822114,8,10,17,10540,1521,False,False
1005,12085,3.749999999999999,mutated_elite,1.0409173466948698,8,15,28,10006,2079,False,False
1005,12091,4.508999999999996,mutated_elite,1.7280516938468387,10,6,3,11365,726,False,False
1005,12098,6.966999999999992,mutated_elite,1.5633902935011268,8,10,19,10540,1558,False,False
1005,12103,0.4929999999999995,mutated_elite,1.0277984781488594,9,15,127,10011,2092,False,False
1005,12117,8.256999999999973,mutated_elite,1.1867249821927097,11,13,58,10046,2071,False,False
1005,12121,23.46999999999996,mutated_elite,1.1819299865673631,16,17,4,10921,1200,True,True
1005,12124,12.457999999999993,mutated_elite,1.0409241811052783,12,13,5,10690,1434,False,False
1005,12125,6.043999999999993,mutated_elite,1.0108396804283808,11,20,13,10084,2041,False,False
1005,12126,19.719999999999953,mutated_elite,1.7164756564990253,13,11,5,11039,1087,True,True
1005,12130,17.459999999999955,mutated_elite,1.0947099119561896,13,11,6,11039,1091,False,False
1005,12132,3.285999999999998,mutated_elite,1.0994823729349958,4,11,14,10452,1680,False,False
1005,12138,6.41999999999999,mutated_elite,1.009130522174097,11,11,44,10073,2065,False,False
1005,12142,2.089,mutated_elite,1.116610181751077,8,16,19,10022,2120,False,False
1005,12146,9.847000000000001,mutated_elite,1.3635030181766807,12,20,1,12146,0,True,True
1005,12149,4.958999999999999,mutated_elite,1.1286760718095743,11,13,61,10046,2103,False,False
1005,12163,5.718000000000002,mutated_elite,1.4846353135983845,12,20,2,12146,17,False,False
1005,12166,2.645999999999998,mutated_elite,1.168789363890734,8,14,24,10010,2156,False,False
1005,12198,3.071999999999999,mutated_elite,1.5385512603132763,9,5,1,12198,0,True,False
1005,12203,2.527999999999999,mutated_elite,1.0973378861532566,8,16,20,10022,2181,False,False
1005,12223,1.6039999999999996,mutated_elite,1.914318279691166,5,13,26,10018,2205,False,False
1005,12227,5.921999999999998,mutated_elite,1.0021769554214914,9,14,124,10101,2126,False,False
1005,12232,1.7340000000000009,mutated_elite,1.1597436107390962,10,8,20,10102,2130,False,False
1005,12242,3.1989999999999976,mutated_elite,1.15034583939469,5,11,31,10061,2181,False,False
1005,12256,12.833999999999971,mutated_elite,1.2075013296764594,13,17,8,10123,2133,False,False
1005,12269,4.9389999999999965,mutated_elite,1.2574600606976252,7,16,20,10320,1949,False,False
1005,12270,16.474999999999934,mutated_elite,1.643588641762401,14,9,9,10701,1569,False,False
1005,12274,12.395999999999955,mutated_elite,1.1092430433535525,13,10,16,10111,2163,False,False
1005,12279,1.9239999999999997,mutated_elite,1.0150887215473205,4,12,9,10298,1981,False,False
1005,12287,9.00299999999999,mutated_elite,1.171559976076992,6,10,16,10366,1921,False,False
1005,12289,13.939999999999957,mutated_elite,1.0016483418341178,12,11,58,10003,2286,False,False
1005,12290,3.133999999999998,mutated_elite,1.4687604363342597,6,15,30,10118,2172,False,False
1005,12297,3.0259999999999976,mutated_elite,1.2248809852052103,5,16,22,10002,2295,False,False
1005,12299,13.619999999999932,mutated_elite,1.0615925723969852,14,9,10,10701,1598,False,False
1005,12304,-0.6390000000000008,mutated_elite,1.0146362965104598,10,12,35,10068,2236,False,False
1005,12309,1.4270000000000005,mutated_elite,1.0619426038170974,7,13,17,10176,2133,False,False
1005,12330,24.389999999999866,mutated_elite,1.1667906403031898,15,12,3,10491,1839,False,False
1005,12368,9.69599999999999,mutated_elite,1.0018020039632776,9,14,131,10101,2267,False,False
1005,12374,17.00999999999997,mutated_elite,1.0839262119299773,13,11,9,11039,1335,False,False
1005,12383,2.053,mutated_elite,1.1681634707224715,5,12,14,10069,2314,False,False
1005,12388,11.436000000000009,mutated_elite,1.135841104362988,8,9,7,10108,2280,False,False
1005,12389,17.184999999999913,mutated_elite,1.2047497979367048,15,16,1,12389,0,False,False
1005,12395,8.186999999999994,mutated_elite,1.0502584130289725,10,13,58,10004,2391,False,False
1005,12417,7.283999999999993,mutated_elite,1.1069988069844725,8,9,8,10108,2309,False,False
1005,12432,18.599999999999948,mutated_elite,1.3887419474690894,14,16,8,10091,2341,False,False
1005,12444,0.20999999999999958,mutated_elite,1.1772542343810095,7,14,33,10169,2275,False,False
1005,12448,7.997999999999997,mutated_elite,1.2056937503361271,9,8,1,12448,0,False,False
1005,12454,12.229999999999997,mutated_elite,1.2422167795045571,12,18,5,11002,1452,False,False
1005,12455,3.772999999999997,mutated_elite,1.6294065837260878,6,15,33,10118,2337,False,False
1005,12457,3.084999999999997,mutated_elite,1.1866956017502908,8,13,21,10164,2293,False,False
1005,12494,13.198999999999955,mutated_elite,1.0237628459348092,12,12,11,10149,2345,False,False
1005,12499,14.959999999999923,mutated_elite,1.0982566783018697,13,7,5,10371,2128,False,False
1005,12506,3.098999999999998,mutated_elite,1.3899353838934445,4,11,17,10452,2054,False,False
1005,12516,3.0109999999999983,mutated_elite,1.0032160257536527,8,14,35,10010,2506,False,False
1005,12528,0.714,mutated_elite,2.230861068372811,9,19,29,10239,2289,False,False
1005,12532,14.668000000000005,mutated_elite,1.0306969957219425,8,12,21,10117,2415,True,True
1005,12537,12.544999999999979,mutated_elite,1.0022417046393133,12,11,68,10003,2534,False,False
1005,12538,2.2459999999999987,mutated_elite,1.0050727796447632,6,12,14,10062,2476,False,False
1005,12547,1.3090000000000035,mutated_elite,1.1211943496598102,10,8,22,10102,2445,False,False
1005,12551,15.614999999999924,mutated_elite,1.0664502659230182,16,9,4,11952,599,False,False
1005,12568,0.3129999999999997,mutated_elite,1.0468302190614616,7,14,36,10169,2399,False,False
1005,12576,2.457999999999999,mutated_elite,1.1866678812495848,6,13,22,10087,2489,False,False
1005,12599,18.989999999999892,mutated_elite,1.2101380646878999,14,12,2,10054,2545,True,True
1005,12629,6.230999999999992,mutated_elite,1.2749143341009628,6,10,21,10366,2263,False,False
1005,12633,3.528999999999998,mutated_elite,1.417514090165182,6,10,22,10366,2267,False,False
1005,12639,2.621999999999999,mutated_elite,1.2307113714281608,6,11,14,10075,2564,False,False
1005,12664,4.467999999999994,mutated_elite,1.3562623312768423,10,17,24,10203,2461,False,False
1005,12665,17.004999999999924,mutated_elite,1.144965029605705,14,9,11,10701,1964,False,False
1005,12671,2.713999999999999,mutated_elite,1.0223064307624703,6,15,39,10118,2553,False,False
1005,12676,0.8710000000000012,mutated_elite,1.3483380689533981,10,9,16,10140,2536,False,False
1005,12704,14.069000000000004,mutated_elite,1.5031809286141928,10,18,19,10029,2675,False,False
1005,12708,4.391999999999993,mutated_elite,1.0030852299838933,10,8,26,10102,2606,False,False
1005,12714,6.136999999999998,mutated_elite,1.017892036626258,9,14,155,10101,2613,False,False
1005,12720,8.103999999999994,mutated_elite,1.0492313826417277,8,10,26,10540,2180,False,False
1005,12726,9.568999999999962,mutated_elite,1.0743921721672278,10,10,23,10055,2671,False,False
1005,12738,2.824999999999999,mutated_elite,1.1492056684151242,6,15,40,10118,2620,False,False
1005,12752,2.067999999999999,mutated_elite,1.060597545366043,4,13,9,10020,2732,False,False
1005,12756,18.669999999999938,mutated_elite,1.5533355481190922,14,13,3,10174,2582,False,False
1005,12759,0.13000000000000014,mutated_elite,1.259307747648759,10,6,6,11365,1394,False,False
1005,12766,0.24799999999999925,mutated_elite,1.803612091558569,10,19,15,10191,2575,False,False
1005,12774,3.920999999999996,mutated_elite,1.3199028260142407,11,11,62,10073,2701,False,False
1005,12780,13.474999999999921,mutated_elite,1.1937675665605367,12,7,2,12202,578,True,True
1005,12807,10.413999999999996,mutated_elite,1.1678334433975817,12,15,16,10121,2686,False,False
1005,12816,1.857999999999995,mutated_elite,1.288708319760044,7,12,16,10215,2601,False,False
1005,12833,19.59999999999993,mutated_elite,1.7262968732751423,15,17,3,10595,2238,False,False
1005,12836,2.041,mutated_elite,1.0232252816117207,9,14,168,10101,2735,False,False
1005,12843,6.7429999999999914,mutated_elite,2.1424427652047413,7,7,4,10603,2240,False,False
1005,12848,8.357999999999967,mutated_elite,1.0748122015437314,11,9,6,10209,2639,False,False
1005,12852,8.527000000000028,mutated_elite,1.1795194906504975,5,13,31,10018,2834,True,True
1005,12854,3.8549999999999964,mutated_elite,1.5000251115214027,5,17,7,10122,2732,False,False
1005,12860,4.987999999999999,mutated_elite,1.0079427526583427,10,14,174,10005,2855,False,False
1005,12876,19.814999999999976,mutated_elite,1.0839565368317288,14,17,2,11130,1746,True,True
1005,12884,21.424999999999972,mutated_elite,1.8889153164386303,17,16,1,12884,0,True,False
1005,12897,21.194999999999958,mutated_elite,1.6998728667922838,16,18,2,11412,1485,True,True
1005,12909,0.9780000000000019,mutated_elite,1.0231275056071305,6,14,28,10353,2556,False,False
1005,12919,19.394999999999985,mutated_elite,1.0802701741259695,15,13,2,11689,1230,True,True
1005,12923,17.51999999999999,mutated_elite,1.8462311952338986,15,12,4,10491,2432,False,False
1005,12926,-0.34799999999999986,mutated_elite,1.021686822752489,9,16,128,10023,2903,False,False
1005,12929,10.185,mutated_elite,1.0239826953948308,12,16,18,10337,2592,False,False
1005,12954,14.615999999999946,mutated_elite,1.068030714334384,13,17,9,10123,2831,False,False
1005,12966,19.73999999999992,mutated_elite,1.866261570207987,15,17,4,10595,2371,False,False
1005,12970,2.3080000000000003,mutated_elite,1.1988205642631644,11,19,13,10159,2811,False,False
1005,12980,2.0580000000000003,mutated_elite,1.9684036812987533,9,17,79,10014,2966,False,False
1005,12987,9.43099999999998,mutated_elite,1.2895250595197194,12,14,21,10263,2724,False,False
1005,12993,13.620999999999906,mutated_elite,1.0088609431708244,14,10,5,10200,2793,False,False
1005,12994,2.7769999999999997,mutated_elite,1.9244598329751912,9,19,38,10239,2755,False,False
1005,12997,-3.093000000000003,mutated_elite,1.0051051109763964,10,11,28,10008,2989,False,False
1005,12999,2.466999999999997,mutated_elite,1.0783728225580373,5,12,20,10069,2930,False,False
1005,13024,21.029999999999937,mutated_elite,1.4008528533043263,18,15,1,13024,0,True,False
1005,13029,10.288999999999985,mutated_elite,1.5426857429747722,13,18,14,10097,2932,False,False
1005,13036,-1.6619999999999981,mutated_elite,1.1420179919843048,10,7,16,10039,2997,False,False
1005,13042,16.129999999999914,mutated_elite,1.2151468868094706,17,8,3,10007,3035,False,False
1005,13043,9.80399999999996,mutated_elite,1.7221518949730348,12,11,76,10003,3040,False,False
1005,13076,2.9919999999999978,mutated_elite,1.4102293297728359,3,11,2,11455,1621,False,False
1005,13093,10.388999999999976,mutated_elite,1.4252497844651537,6,9,18,10036,3057,False,False
1005,13099,5.396999999999995,mutated_elite,1.09048620808277,8,12,27,10117,2982,False,False
1005,13103,17.664999999999957,mutated_elite,1.7000256309460433,15,9,3,10166,2937,False,False
1005,13115,2.5049999999999875,mutated_elite,1.1472595064331013,11,7,3,12648,467,False,False
1005,13118,7.885999999999996,mutated_elite,1.3783507259623016,12,17,18,10001,3117,False,False
1005,13158,1.9760000000000004,mutated_elite,1.0631146839966965,9,7,11,10529,2629,False,False
1005,13160,11.787000000000036,mutated_elite,1.2002292462223842,12,14,22,10263,2897,False,False
1005,13176,6.237,mutated_elite,1.0347676966280808,9,18,57,10078,3098,False,False
1005,13177,22.52499999999994,mutated_elite,1.049963250356563,18,15,2,13024,153,True,True
1005,13179,-2.2139999999999977,mutated_elite,1.0211832132242227,9,16,142,10023,3156,False,False
1005,13181,1.6150000000000004,mutated_elite,1.4401897115462,8,15,50,10006,3175,False,False
1005,13189,2.353,mutated_elite,1.0798347722821144,8,14,41,10010,3179,False,False
1005,13227,3.376999999999997,mutated_elite,1.1832020833089767,8,15,52,10006,3221,False,False
1005,13228,2.3859999999999992,mutated_elite,1.0568579307336536,4,12,11,10298,2930,False,False
1005,13239,9.531999999999947,mutated_elite,1.1917252374429106,12,11,77,10003,3236,False,False
1005,13242,20.104999999999944,mutated_elite,1.0410776519532954,16,18,3,11412,1830,False,False
1005,13257,16.334999999999933,mutated_elite,1.000779881874696,17,9,1,13257,0,True,False
1005,13262,13.599999999999953,mutated_elite,1.3405936003956143,14,9,14,10701,2561,False,False
1005,13269,7.404999999999997,mutated_elite,1.029857513700593,6,9,21,10036,3233,False,False
1005,13284,16.56999999999992,mutated_elite,1.0007345831269119,17,9,2,13257,27,True,True
1005,13290,17.209999999999948,mutated_elite,1.396726444493513,16,9,6,11952,1338,False,False
1005,13301,4.390999999999993,mutated_elite,1.0244503704108752,10,14,199,10005,3296,False,False
1005,13314,18.599999999999902,mutated_elite,1.5244340194561539,12,15,18,10121,3193,True,True
1005,13318,4.658999999999987,mutated_elite,1.669190432345054,9,5,4,12198,1120,True,True
1005,13327,17.809999999999956,mutated_elite,1.464418918262201,13,13,2,10126,3201,False,False
1005,13328,6.1549999999999985,mutated_elite,1.2073732294866608,10,16,40,10037,3291,False,False
1005,13338,1.5879999999999999,mutated_elite,1.1631473762790845,7,17,25,10059,3279,False,False
1005,13380,7.650999999999996,mutated_elite,1.26000187535064,11,16,16,10031,3349,False,False
1005,13392,2.927999999999983,mutated_elite,1.717909131316762,10,6,7,11365,2027,False,False
1005,13399,23.01999999999996,mutated_elite,1.5691386181745377,17,13,1,13399,0,True,False
1005,13413,12.829999999999897,mutated_elite,1.1377030533732906,13,7,6,10371,3042,False,False
1005,13425,2.454999999999999,mutated_elite,1.0097215426260993,5,13,35,10018,3407,False,False
1005,13437,18.804999999999886,mutated_elite,1.4374120348524835,17,9,4,13257,180,True,True
1005,13443,6.47099999999999,mutated_elite,1.505034602899117,9,5,5,12198,1245,True,True
1005,13448,6.899999999999996,mutated_elite,1.0689852746382993,11,16,18,10031,3417,False,False
1005,13468,19.81499999999993,mutated_elite,1.5491338988289909,16,9,7,11952,1516,False,False
1005,13474,16.974999999999955,mutated_elite,1.3553172348449924,14,16,12,10091,3383,False,False
1005,13475,20.39499999999987,mutated_elite,1.6509931941566576,16,9,8,11952,1523,True,True
1005,13490,2.815999999999999,mutated_elite,1.4220251442444847,9,8,4,12448,1042,False,False
1005,13499,13.759999999999918,mutated_elite,1.3825618393913657,14,7,2,11797,1702,True,True
1005,13509,5.8699999999999966,mutated_elite,1.0460308560386684,4,12,13,10298,3211,False,False
1005,13517,3.1769999999999863,mutated_elite,1.35784805972373,9,7,13,10529,2988,False,False
1005,13528,-1.3049999999999997,mutated_elite,1.0949459854177859,8,16,32,10022,3506,False,False
1005,13532,17.429999999999957,mutated_elite,1.3300614087033908,14,16,13,10091,3441,False,False
1005,13540,7.6699999999999955,mutated_elite,1.322976611154278,9,7,14,10529,3011,False,False
1005,13544,18.704999999999952,mutated_elite,1.303820484016649,15,13,4,11689,1855,False,False
1005,13545,21.039999999999957,mutated_elite,1.5490220976355402,18,17,3,10554,2991,False,False
1005,13549,2.22,mutated_elite,1.0467600805486625,9,15,230,10011,3538,False,False
1005,13557,10.467999999999973,mutated_elite,1.008961508241629,11,14,24,10281,3276,False,False
1005,13559,15.434000000000005,mutated_elite,1.1904953023913705,14,17,3,11130,2429,False,False
1005,13562,6.500999999999999,mutated_elite,1.001533960412268,11,20,21,10084,3478,False,False
1005,13564,11.140000000000017,mutated_elite,1.1392446967167693,12,11,85,10003,3561,False,False
1005,13567,3.288999999999989,mutated_elite,1.329559004552207,10,11,34,10008,3559,False,False
1005,13580,5.938999999999993,mutated_elite,1.3847101179290526,7,6,1,13580,0,True,False
1005,13584,10.61999999999996,mutated_elite,1.0899671003779217,11,12,44,10065,3519,False,False
1005,13592,11.652999999999986,mutated_elite,1.0005341496785898,13,18,17,10097,3495,False,False
1005,13593,19.860000000000003,mutated_elite,1.0792437184322698,14,13,4,10174,3419,False,False
1005,13595,4.156999999999997,mutated_elite,1.3367211936191092,5,16,31,10002,3593,False,False
1005,13598,18.214999999999936,mutated_elite,1.3710509860840379,14,18,9,10050,3548,False,False
1005,13607,7.468999999999997,mutated_elite,1.2857840829950575,5,8,10,10220,3387,False,False
1005,13618,2.6569999999999983,mutated_elite,1.564148060087491,9,7,15,10529,3089,False,False
1005,13625,2.642999999999999,mutated_elite,1.0255477250856226,6,13,30,10087,3538,False,False
1005,13626,16.869999999999973,mutated_elite,1.5271795210910333,14,18,10,10050,3576,False,False
1005,13635,7.716999999999995,mutated_elite,1.1066034618749456,8,12,33,10117,3518,False,False
1005,13642,1.287,mutated_elite,1.110683577859962,7,12,24,10215,3427,False,False
1005,13653,-0.10900000000000054,mutated_elite,1.021274592310642,6,14,35,10353,3300,False,False
1005,13667,2.7219999999999995,mutated_elite,1.4041831345404088,8,5,1,13667,0,True,False
1005,13670,8.502999999999965,mutated_elite,1.0672665034173539,11,18,1,13670,0,True,True
1005,13689,-0.012999999999999949,mutated_elite,1.165742501411881,9,16,159,10023,3666,False,False
1005,13702,0.3229999999999994,mutated_elite,1.2589895483407236,8,17,2,11191,2511,False,False
1005,13713,14.028999999999934,mutated_elite,1.1933375412437215,13,18,18,10097,3616,False,False
1005,13722,14.249999999999922,mutated_elite,1.3186871322101554,11,12,45,10065,3657,False,False
1005,13726,5.576999999999996,mutated_elite,1.0715894283183736,4,12,16,10298,3428,False,False
1005,13728,13.364999999999922,mutated_elite,1.0092145121275642,13,8,4,10009,3719,False,False
1005,13733,2.8389999999999986,mutated_elite,1.0504748422703385,4,12,17,10298,3435,False,False
1005,13740,2.2570000000000006,mutated_elite,1.1240986793726266,10,7,18,10039,3701,False,False
1005,13757,10.160999999999992,mutated_elite,1.3129425634630618,9,11,20,10199,3558,False,False
1005,13760,3.3849999999999976,mutated_elite,1.9198709863349517,12,20,6,12146,1614,False,False
1005,13768,3.2709999999999977,mutated_elite,1.5617088924972298,4,11,20,10452,3316,False,False
1005,13770,11.833000000000009,mutated_elite,1.3597922942857856,12,15,20,10121,3649,False,False
1005,13775,17.394999999999936,mutated_elite,1.5409389429134281,16,10,1,13775,0,True,False
1005,13776,7.536999999999996,mutated_elite,1.2499939461273715,5,10,31,10043,3733,True,True
1005,13790,12.566000000000008,mutated_elite,1.0517898435905413,8,11,18,10134,3656,False,False
1005,13792,17.56499999999996,mutated_elite,1.0764616721352476,14,14,9,10291,3501,False,False
1005,13794,13.68,mutated_elite,1.2003142742771185,14,12,3,10054,3740,False,False
1005,13798,3.9860000000000055,mutated_elite,1.1702009556357265,9,19,47,10239,3559,False,False
1005,13802,22.814999999999994,mutated_elite,1.2028398634223318,14,16,14,10091,3711,True,True
1005,13804,3.9619999999999855,mutated_elite,1.3705987804674475,10,7,19,10039,3765,False,False
1005,13805,22.444999999999972,mutated_elite,1.0537902255412417,16,16,2,11828,1977,False,False
1005,13813,2.6349999999999993,mutated_elite,1.0350005709043426,9,14,230,10101,3712,False,False
1005,13831,9.935999999999932,mutated_elite,1.3867852948122386,12,15,21,10121,3710,False,False
1005,13837,11.488999999999983,mutated_elite,1.1025715109810936,12,17,25,10001,3836,False,False
1005,13839,1.9279999999999975,mutated_elite,1.3583755132526636,10,20,12,10030,3809,False,False
1005,13840,16.004999999999917,mutated_elite,1.0231401890823333,13,7,7,10371,3469,True,True
1005,13847,3.2969999999999975,mutated_elite,2.109587079934061,11,20,23,10084,3763,False,False
1005,13848,6.986999999999998,mutated_elite,1.1211920165947902,11,9,9,10209,3639,False,False
1005,13849,1.1990000000000007,mutated_elite,1.0938580526388546,10,8,38,10102,3747,False,False
1005,13850,11.354,mutated_elite,1.1836050466922776,8,11,20,10134,3716,False,False
1005,13852,9.789999999999996,mutated_elite,1.1650636316221414,5,7,1,13852,0,True,True
1005,13863,2.2929999999999993,mutated_elite,1.1304957727524223,5,13,43,10018,3845,False,False
1005,13866,1.5170000000000001,mutated_elite,1.0748264968853216,6,14,38,10353,3513,False,False
1005,13872,2.0730000000000004,mutated_elite,1.1723040046219446,8,16,35,10022,3850,False,False
1005,13873,11.172000000000006,mutated_elite,1.012280513956188,12,13,8,10690,3183,False,False
1005,13877,4.578999999999993,mutated_elite,1.5917611631256616,9,19,48,10239,3638,False,False
1005,13881,3.398999999999998,mutated_elite,1.6395824768166183,4,11,21,10452,3429,False,False
1005,13885,3.015999999999999,mutated_elite,1.0374015489623738,10,11,41,10008,3877,False,False
1005,13894,15.356999999999987,mutated_elite,1.009614848623581,12,14,26,10263,3631,False,False
1005,13895,10.159999999999936,mutated_elite,1.1529859210543338,11,11,92,10073,3822,False,False
1005,13899,10.571999999999969,mutated_elite,1.1865141142179723,10,18,26,10029,3870,False,False
1005,13909,3.1279999999999983,mutated_elite,1.0139390774061914,8,14,58,10010,3899,False,False
1005,13911,2.201,mutated_elite,1.344012717741941,10,19,23,10191,3720,False,False
1005,13912,3.3659999999999983,mutated_elite,1.490043089582491,8,10,33,10540,3372,False,False
1005,13923,4.422999999999985,mutated_elite,1.313966724594977,11,8,17,10498,3425,False,False
1005,13925,6.042999999999994,mutated_elite,1.3026622739084686,7,14,50,10169,3756,False,False
1005,13929,20.40499999999995,mutated_elite,1.1946659993360176,16,17,5,10921,3008,False,False
1005,13941,16.999999999999954,mutated_elite,1.671060659432799,12,12,22,10149,3792,False,False
1005,13957,2.0280000000000005,mutated_elite,1.0787381729417398,9,15,262,10011,3946,False,False
1005,13964,2.5200000000000014,mutated_elite,1.0766056725287219,11,20,26,10084,3880,False,False
1005,13980,9.024000000000001,mutated_elite,1.086988517812963,6,8,10,10105,3875,False,False
1005,13989,14.65899999999996,mutated_elite,1.30788160725928,9,12,41,10070,3919,False,False
1005,14001,5.561999999999995,mutated_elite,1.4920263769240047,6,10,30,10366,3635,False,False
1005,14007,15.472999999999995,mutated_elite,1.4791589302738912,8,7,1,14007,0,True,False
1005,14009,-1.0180000000000005,mutated_elite,1.0486895003805319,9,17,96,10014,3995,False,False
1005,14011,11.828999999999946,mutated_elite,1.5991842142540014,13,10,24,10111,3900,False,False
1005,14016,9.85599999999994,mutated_elite,1.008543827762864,11,13,109,10046,3970,False,False
1005,14017,0.6850000000000002,mutated_elite,1.0030269636621145,9,8,6,12448,1569,False,False
1005,14019,13.145999999999926,mutated_elite,1.0397809277371508,13,10,25,10111,3908,False,False
1005,14020,13.709999999999917,mutated_elite,1.3833361667115533,15,9,7,10166,3854,False,False
1005,14026,3.095999999999999,mutated_elite,1.0429441050172008,6,16,53,10013,4013,False,False
