cell_x,cell_y,fitness,descriptor_x,descriptor_y,steps,food_collected,wall_collisions,hazard_contacts
1,4,22.229999999999887,-0.8712642646704701,-0.6501944850360031,280,6,3,3
1,5,23.044999999999916,-0.8516554562377001,-0.5799320127597613,280,6,14,0
1,6,27.169999999999952,-0.9173258012048696,-0.49916159023560613,280,7,5,0
1,7,24.254999999999935,-0.8402670361198796,-0.3739784272796166,280,6,9,3
1,8,26.419999999999927,-0.8772910476738965,-0.33890169842354767,280,7,2,0
1,9,20.489999999999917,-0.8734468127822576,-0.21006744866211063,280,5,6,3
1,10,21.379999999999928,-0.9008689091898697,-0.1519198161339793,280,5,5,0
1,11,25.64999999999994,-0.8724999863950526,-0.05615356412058877,280,6,2,2
1,12,22.22999999999995,-0.8505472298022752,-0.01133147268867949,280,5,4,2
1,13,24.48499999999993,-0.8897966002068537,0.04860672711027339,280,6,15,0
1,14,23.699999999999932,-0.9190211867239596,0.12724287599325523,280,6,1,4
1,15,23.96999999999998,-0.8744122311536097,0.2574938303415064,280,5,10,2
1,16,22.574999999999903,-0.9107963200531217,0.33953298949975097,280,6,3,0
1,17,27.40999999999995,-0.8499996625972307,0.39718200637501166,280,7,5,0
1,18,25.38499999999995,-0.8542922913578598,0.4565406950827103,280,7,2,15
1,19,27.234999999999935,-0.8624413482037344,0.5462537648686139,280,7,7,3
1,20,26.33999999999995,-0.9054058556255843,0.652156941646012,280,7,4,7
1,21,23.55999999999994,-0.9183157810069605,0.69295027487884,280,6,7,6
1,22,23.999999999999932,-0.85144470811458,0.7732775768143473,280,6,2,8
1,23,24.94999999999995,-0.8681607053826121,0.852671536632842,280,6,7,5
1,24,23.48999999999995,-0.8940639736676425,0.9535402772829092,280,6,7,4
2,0,21.864999999999952,-0.7768534827633866,-0.9381536168525814,280,5,9,3
2,1,23.539999999999964,-0.8207903124181717,-0.8556858800896744,280,6,6,7
2,2,24.14999999999993,-0.8167397671853283,-0.8146614898183657,280,6,6,0
2,3,21.194999999999943,-0.7685442756551385,-0.7042184767416231,280,5,8,6
2,4,25.94499999999993,-0.7607172777473257,-0.6451274187303199,280,7,0,5
2,5,23.379999999999935,-0.8100388186361923,-0.5409253895864662,280,6,7,0
2,6,24.10999999999992,-0.8231339952811401,-0.4459222930667461,280,6,2,0
2,7,26.83999999999994,-0.832857776261162,-0.4375681959414921,280,7,7,3
2,8,26.24999999999994,-0.8251714702838909,-0.3324630000255232,280,7,5,8
2,9,20.88999999999995,-0.81057946485649,-0.21885737868606822,280,5,3,11
2,10,23.999999999999932,-0.7740494352794791,-0.17872886479225647,280,6,2,2
2,11,23.659999999999908,-0.8059501111317068,-0.08844953630623531,280,6,2,0
2,12,24.864999999999938,-0.8354699580138949,0.0005633907716902746,280,6,3,5
2,13,23.21999999999994,-0.8038791644634138,0.09836172105368174,280,6,7,4
2,14,25.184999999999953,-0.7718563266781164,0.1714326870412991,280,6,14,2
2,15,24.759999999999923,-0.8033947392985672,0.26566075900203506,280,6,5,4
2,16,24.35499999999996,-0.8290217064741469,0.35873436972626965,280,6,5,1
2,17,25.24999999999994,-0.8021543045458189,0.43615239575565407,280,7,2,15
2,18,24.064999999999934,-0.7832382288490514,0.4865693660389404,280,6,11,0
